ChassyID	NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
Chassy_KM_4425	KMXK_0G01950	W0TGK6	KLMA_80184	0.847849797	0	0.359356391	0	0.165914401	0	0.165914401	0.359356391	0.359356391	0	0.359356391	0.359356391	 Uncharacterized protein YMR310C - KLMA_80184	
Chassy_KM_3168	KMXK_0E01360	W0TAX3	KLMA_50128	0.070068956	0.225279857	0.14504757	0	0.070068956	0	0.070068956	0.070068956	0.070068956	0.14504757	0.14504757	0.14504757	 Translation initiation factor eIF-2B subunit epsilon - GCD6	
Chassy_KM_1284	KMXK_0B04660	W0T5M3	KLMA_20454	0.519911083	0.232846739	0.519911083	0.232846739	0	0.232846739	0.232846739	0.232846739	0.519911083	0.873817423	0.873817423	0.519911083	 Anthranilate phosphoribosyltransferase - TRP4	
Chassy_KM_2770	KMXK_0D03880	W0TBK2	KLMA_40364	41.16965034	0	0	0.333521432	1.371373706	0.77827941	0	0	0	0	0	0	 Uncharacterized oxidoreductase YIR035C - KLMA_40364	
Chassy_KM_2799	KMXK_0D04170	W0TE95	KLMA_40395	0.258925412	0.412537545	0.258925412	0	0	0	0.258925412	0.258925412	0	0	0.584893192	0.412537545	 Protein kinase MCK1 - MCK1	
Chassy_KM_1170	KMXK_0B03520	W0T5X6	KLMA_20337	0.193776642	1.030917621	0.193776642	0.42510267	0	0	0.42510267	0.193776642	0.42510267	0.193776642	0.193776642	0.193776642	 37S ribosomal protein MRP13 - MRP13	
Chassy_KM_1620	KMXK_0B08020	W0T864	KLMA_20790	0.238862924	0.238862924	0.113042193	0	0	0	0.113042193	0.113042193	0	0.055008148	0.113042193	0	 GLC7-interacting protein 3 - GIP3	
Chassy_KM_4867	KMXK_0H02120	W0TIT8	KLMA_70211	0.930697729	0.389495494	0.389495494	0.389495494	0.930697729	0.389495494	0.389495494	0.930697729	0.930697729	0.389495494	0.389495494	0.389495494	 Cyclin-dependent kinases regulatory subunit - CKS1	
Chassy_KM_2862	KMXK_0D04800	W0TCF2	KLMA_40457	0.136463666	0.291549665	0.136463666	0.291549665	0.136463666	0	0.136463666	0.291549665	0	0.291549665	0.467799268	0.291549665	 Zinc finger protein SFP1 - SFP1	
Chassy_KM_3120	KMXK_0E00880	W0TCG8	KLMA_50079	1.15443469	0	0.291549665	1.782559402	1.15443469	0.668100537	0.291549665	0.668100537	0.668100537	0	0	0	 Mitochondrial peculiar membrane protein 1 - MPM1	
Chassy_KM_4198	KMXK_0F05440	W0TEW0	KLMA_60035	0.089022962	0.089022962	0	0	0.089022962	0	0	0.185971012	0	0.291549665	0.531740464	0.291549665	 Serine/threonine-protein kinase ste20 - PBS2	
Chassy_KM_980	KMXK_0B01620	W0T4R4	KLMA_20149	0.501310729	0.14504757	0.14504757	0	0	0.14504757	0	0	0.311133937	0.719072202	0.501310729	0.501310729	 Chromatin structure-remodeling complex subunit RSC7 - NPL6	
Chassy_KM_1794	KMXK_0C01390	W0T8R6	KLMA_30138	0	0.107756851	0.165914401	0	0	0	0.22712524	0.052500285	0.165914401	0.052500285	0.107756851	0	 DNA helicase - MCM2	3.6.4.12
Chassy_KM_3987	KMXK_0F03330	W0TD21	KLMA_60241	0	0.389495494	0.178768635	0	0	0	0.178768635	0.389495494	0	0.178768635	0.279802214	0	 Uncharacterized vacuolar membrane protein SCY_4679 - KLMA_60241	
Chassy_KM_4764	KMXK_0H01090	W0TFX6	KLMA_70110	0.193776642	0.193776642	0.193776642	0	0.092600861	0.092600861	0	0.193776642	0	0.193776642	0.304321387	0	 Protein JSN1 - JSN1	
Chassy_KM_1779	KMXK_0C01240	W0T7N2	KLMA_30120	0	1.511886432	0.584893192	0.584893192	0.584893192	0	0.584893192	2.981071706	0	5.309573445	1.511886432	0.584893192	" 54S ribosomal protein L31, mitochondrial - MRPL31"	
Chassy_KM_1959	KMXK_0C03040	W0TBW8	KLMA_30309	0.037225095	0.075835899	0.037225095	0	0.075835899	0	0.075835899	0.115883993	0	0.075835899	0.075835899	0.037225095	 Protein SPA2 - SPA2	
Chassy_KM_1719	KMXK_0C00640	W0T7I5	KLMA_30060	0.995262315	1.511886432	0	0	0	0	0.995262315	0.995262315	0.995262315	0	0	0	 Ribosome assembly factor mrt4 - MRT4	
Chassy_KM_2442	KMXK_0D00590	W0T9I4	KLMA_40046	0.311133937	0.14504757	0.14504757	0.14504757	0	0.311133937	0	0	0	0.501310729	0.719072202	0.501310729	 Nicotinamide-nucleotide adenylyltransferase 1 - NMA1	
Chassy_KM_1300	KMXK_0B04820	W0TA08	KLMA_20471	0.079775162	0.079775162	0	0	0	0	0.165914401	0.165914401	0.165914401	0.258925412	0.467799268	0.165914401	 Probable ATP-dependent permease - ADP1	
Chassy_KM_101	KMXK_0A01110	W0T6E5	KLMA_10729	0.039122304	0.122018454	0.122018454	0	0	0	0.079775162	0.211527659	0.039122304	0	0.039122304	0.079775162	 ARF guanine-nucleotide exchange factor 2 - GEA2	
Chassy_KM_334	KMXK_0A03440	W0T7N8	KLMA_10497	2.16227766	0.77827941	2.16227766	0	0	0	2.16227766	2.16227766	0	0	4.623413252	0.77827941	 Uncharacterized protein YMR295C - KLMA_10497	
Chassy_KM_475	KMXK_0A04850	W0T5B2	KLMA_10379	0.115883993	0.115883993	0.056354104	0	0	0	0.178768635	0.056354104	0.115883993	0.115883993	0.178768635	0.056354104	 RSC chromatin remodeling complex subunit RSC8 - SWI3	
Chassy_KM_2425	KMXK_0D00420			0.42510267	0.42510267	0.193776642	0.193776642	0.193776642	0.193776642	0.42510267	0.193776642	0.42510267	0.42510267	0.42510267	0.193776642	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_1210	KMXK_0B03920	W0T620	KLMA_20377	0.193776642	0.42510267	0.193776642	0	0	0	0.70125428	0.193776642	1.424462017	0	0.70125428	0	 Putative carboxymethylenebutenolidase - KLMA_20377	
Chassy_KM_2302	KMXK_0C06480	W0TCX1	KLMA_30649	0.333521432	0.333521432	0.333521432	0.333521432	0.77827941	0.333521432	0.333521432	0.333521432	0.77827941	0.333521432	0.77827941	0.77827941	 Proteasome component PUP1 - PUP1	
Chassy_KM_3674	KMXK_0F00200	W0TI94	KLMA_60548	0.178768635	0.085711119	0.085711119	0.085711119	0.178768635	0.178768635	0.085711119	0.085711119	0	0.178768635	0.178768635	0.085711119	 Protein HEX2 - REG1	
Chassy_KM_1890	KMXK_0C02350	W0T7Z1	KLMA_30235	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.467799268	0.211527659	0.211527659	 Glucose-repressible alcohol dehydrogenase transcriptional effector - CCR4	
Chassy_KM_1238	KMXK_0B04200	W0T9V2	KLMA_20406	0.77827941	0.333521432	0.333521432	0.154781985	0.333521432	0	0.154781985	0.154781985	0	0.154781985	0.539926526	0	 Nucleoporin SEH1 - SEH1	
Chassy_KM_2195	KMXK_0C05400	W0TCM3	KLMA_30544	0.059253725	0.059253725	0.059253725	0.122018454	0	0.122018454	0.122018454	0.059253725	0	0.122018454	0.188502227	0.122018454	 Suppressor of mar1-1 protein - SUM1	
Chassy_KM_578	KMXK_0A05880	W0T734	KLMA_10272	0	0	0	0	0	0	0.211527659	0	0.049139729	0.154781985	0.333521432	0	 Transcriptional regulatory protein SIN3 - SIN3	
Chassy_KM_1954	KMXK_0C02990	W0T964	KLMA_30303	0.125335583	0.060818355	0.193776642	0	0	0.125335583	0.125335583	0.125335583	0	0	0.060818355	0.266380173	 DNA helicase - MCM4	3.6.4.12
Chassy_KM_2692	KMXK_0D03100	W0TC08	KLMA_40287	0.42510267	0.193776642	0.42510267	0.193776642	0.193776642	0.193776642	0.42510267	0.193776642	0.42510267	0.193776642	0.193776642	0.193776642	 Probable glycosidase CRH1 - CRH1	
Chassy_KM_4986	KMXK_0H03310	W0TGI1	KLMA_70330	0.291549665	0.185971012	0.185971012	0	0	0	0.185971012	0.089022962	0.089022962	0.185971012	0.089022962	0.185971012	 TTL domain-containing protein YBR094W - PBY1	
Chassy_KM_5025	KMXK_0H03700	W0TF07	KLMA_70374	0	0.110336318	0.232846739	0.110336318	0.110336318	0.110336318	0.110336318	0.232846739	0.687612476	0	0.110336318	0.232846739	 tRNA (guanine(37)-N1)-methyltransferase - TRM5	2.1.1.228
Chassy_KM_3127	KMXK_0E00950	W0TBD0	KLMA_50086	13.67799268	0	1.15443469	0	0	0	0	0.467799268	1.15443469	1.15443469	0.467799268	1.15443469	 54S ribosomal protein L27 - MRPL27	
Chassy_KM_1280	KMXK_0B04620	W0T792	KLMA_20450	0.333521432	0.154781985	0	0	0.539926526	0.333521432	0.539926526	0.154781985	0.154781985	0.333521432	0.333521432	0	 ADP-ribosylation factor-binding protein GGA2 - GGA2	
Chassy_KM_274	KMXK_0A02840	W0T544	KLMA_10556	0.14504757	0.14504757	0.14504757	0.14504757	0	0	0.311133937	0.14504757	0	0.14504757	1.253933905	0.311133937	 Enhancer of mRNA-decapping protein 3 - EDC3	
Chassy_KM_4454	KMXK_0G02240	W0TGN3	KLMA_80214	0.389495494	0.178768635	0.178768635	0.178768635	0.389495494	0.178768635	0	0.389495494	0.178768635	0.389495494	0.389495494	0.389495494	 Translation machinery-associated protein 46 - TMA46	
Chassy_KM_907	KMXK_0B00890	W0T552	KLMA_20077	0.291549665	0.136463666	1.15443469	0	0	0.136463666	0	0.291549665	0	0.136463666	0.291549665	0	 SIR4-interacting protein SIF2 - SIF2	
Chassy_KM_4100	KMXK_0F04460	W0TF38	KLMA_60125	0.258925412	0.412537545	0.122018454	0	0	0	0	0	0.412537545	0.258925412	0.258925412	0.258925412	 Succinate-semialdehyde dehydrogenase [NADP+] - gabD	
Chassy_KM_4795	KMXK_0H01400	W0TF56	KLMA_70142	0.172102298	0.082636734	0	0	0.172102298	0.082636734	0.082636734	0.172102298	0.268961003	0.082636734	0.373823796	0	 Protein YME1 - YME1	
Chassy_KM_2690	KMXK_0D03080	W0TDZ7	KLMA_40285	0.089022962	0.185971012	0.185971012	0.089022962	0.089022962	0.089022962	0.089022962	0.089022962	0.185971012	0	0.406527242	0.089022962	 Vacuolar transporter chaperone 4 - VTC4	
Chassy_KM_4276	KMXK_0G00460	W0TFE8	KLMA_80036	0.193776642	1.030917621	0	0	0	0	1.030917621	0.70125428	0.42510267	0.193776642	0	0	 Small glutamine-rich tetratricopeptide repeat-containing protein 2 - SGT2	
Chassy_KM_473	KMXK_0A04830	W0T4N0	KLMA_10381	2.981071706	0.584893192	0.584893192	0.584893192	1.511886432	0.584893192	1.511886432	0.584893192	0.584893192	0.584893192	0.584893192	0	 Replication factor A protein 3 - RFA3	
Chassy_KM_4854	KMXK_0H01990	W0TGU8	KLMA_70198	2.981071706	1.511886432	0	0	0	0	0	5.309573445	0.584893192	1.511886432	1.511886432	1.511886432	 54S ribosomal protein IMG2 - IMG2	
Chassy_KM_2264	KMXK_0C06100	W0T930	KLMA_30610	0	0.074607828	0.240937761	0	0.074607828	0.074607828	0	0.154781985	0.074607828	0.333521432	0.154781985	0.154781985	 Calcium-transporting ATPase - PMR1	3.6.3.8
Chassy_KM_1505	KMXK_0B06870	W0T6S7	KLMA_20672	0	0	0	0	0.105295141	0	0.105295141	0.105295141	0	0.492495545	1.015337686	0.350314038	 Putative aldehyde dehydrogenase-like protein C922.07c - aldA	
Chassy_KM_2525	KMXK_0D01430	W0TDE4	KLMA_40120	0.995262315	1.511886432	0.995262315	0	0.258925412	0	0	0	0	0.258925412	1.511886432	0.258925412	 30S ribosomal protein S10 - KLMA_40120	
Chassy_KM_1684	KMXK_0C00290	W0T6U2	KLMA_30027	0.089022962	0.089022962	0.185971012	0.089022962	0.089022962	0	0	0.185971012	0.089022962	0.291549665	0.291549665	0	 Protein DOA1 - DOA1	
Chassy_KM_202	KMXK_0A02120	W0T829	KLMA_10627	0.096478196	0.096478196	0.202264435	0.096478196	0.202264435	0	0.096478196	0.318256739	0.096478196	0.318256739	0	0	 Uncharacterized protein YNL040W - KLMA_10627	
Chassy_KM_3964	KMXK_0F03100	W0TFF4	KLMA_60265	0.165914401	0.107756851	0.165914401	0	0	0	0	0.107756851	0.165914401	0	0.22712524	0	 RNA cytidine acetyltransferase - NAT10	2.3.1.-
Chassy_KM_1123	KMXK_0B03050	W0T6R3	KLMA_20290	0.154781985	0.77827941	0	0	0	0	0.154781985	0.539926526	0.333521432	0.154781985	0.154781985	0.539926526	 Delta-aminolevulinic acid dehydratase - HEM2	4.2.1.24
Chassy_KM_3074	KMXK_0E00420	W0TB79	KLMA_50036	0.359356391	0.584893192	0	0.359356391	0	0	0.584893192	0.584893192	0.359356391	0.165914401	0	0	 Isopentenyl-diphosphate Delta-isomerase - IDI1	
Chassy_KM_1142	KMXK_0B03240	W0T7I0	KLMA_20308	0.584893192	0.995262315	0.584893192	0	0.584893192	0	0.258925412	0.584893192	0	0	0.584893192	0.584893192	 C-5 sterol desaturase - ERG3	
Chassy_KM_1636	KMXK_0B08180	W0T877	KLMA_20805	0	0	0.232846739	0.232846739	0	0	0.519911083	0.519911083	0.232846739	0.519911083	0.232846739	0.519911083	 Transcription initiation factor TFIID subunit 14 - TAF14	
Chassy_KM_779	KMXK_0A07900	W0T6F9	KLMA_10062	0.165914401	0.165914401	0	0	0.165914401	0.165914401	0.359356391	0.359356391	0	0.359356391	0.359356391	0.165914401	 Protein STE50 - STE50	
Chassy_KM_931	KMXK_0B01130	W0T668	KLMA_20100	0	0	0	0	0	0	0.333521432	1.053525026	0.333521432	0.77827941	0.539926526	0	 Reduced viability upon starvation protein 161 - RVS161	
Chassy_KM_2441	KMXK_0D00580	W0TD75	KLMA_40045	0	214.443469	1.15443469	0	0	0	0	0	0	9	20.5443469	0	 ATPase-stabilizing factor 15 kDa protein - STF2	
Chassy_KM_3101	KMXK_0E00690	W0TD24	KLMA_50062	0.291549665	0.668100537	0	0.291549665	0.291549665	0.668100537	1.15443469	1.15443469	0.668100537	0	0	0.291549665	 Putative high mobility group protein B3-like protein - ABF2	
Chassy_KM_944	KMXK_0B01260	W0T4N6	KLMA_20114	0.77827941	0.154781985	0.333521432	0	0	0	0	0.539926526	0.154781985	0.154781985	0.333521432	0.154781985	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 - OST1	2.4.99.18
Chassy_KM_2659	KMXK_0D02770	W0T9H3	KLMA_40253	1.15443469	0.668100537	0	0	0.668100537	0.668100537	0.291549665	0.668100537	0.668100537	0	0.291549665	0.291549665	 Cytochrome c oxidase subunit 6 - COX6	
Chassy_KM_453	KMXK_0A04630			0	3.641588834	0	0	3.641588834	3.641588834	1.15443469	3.641588834	0	3.641588834	3.641588834	3.641588834	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_409	KMXK_0A04190	W0T5E4	KLMA_10419	0.637893707	0.178768635	0.178768635	0	0	0	0.178768635	0.178768635	0.930697729	0.389495494	0.178768635	0.178768635	 Methylenetetrahydrofolate dehydrogenase [NAD+] - folD	
Chassy_KM_2490	KMXK_0D01080	W0TDB2	KLMA_40090	0.930697729	0.389495494	0.389495494	0	0	0	0.389495494	0.389495494	2.72759372	1.682695795	0	0.389495494	 Acyl-protein thioesterase 1 - KLMA_40090	
Chassy_KM_1698	KMXK_0C00430	W0T972	KLMA_30041	0.14504757	0.968419447	0.14504757	0	0	0	0.501310729	0.719072202	0.311133937	0	0	0	 Deoxyhypusine hydroxylase - LIA1	1.14.99.29
Chassy_KM_3428	KMXK_0E03960	W0TG08	KLMA_50390	0.637893707	0.178768635	0.178768635	0.178768635	0.389495494	0.178768635	0.389495494	0	0.389495494	0.389495494	0.178768635	0	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1 - WBP1	2.4.99.18
Chassy_KM_1591	KMXK_0B07730	W0T838	KLMA_20760	0.110336318	0	0	0	0	0	0	0	0.169989107	0.232846739	0.232846739	0.169989107	 Ribosome assembly protein 1 - RIA1	
Chassy_KM_4926	KMXK_0H02710	W0TIY9	KLMA_70271	0.873817423	0.873817423	0.873817423	0	0.232846739	0	0.232846739	0	0	0.519911083	0.519911083	0	 Phosphoadenosine phosphosulfate reductase - MET16	
Chassy_KM_297	KMXK_0A03070	W0T5R3	KLMA_10534	0.14504757	0.14504757	0.14504757	0.070068956	0	0.070068956	0.070068956	0.070068956	0	0.14504757	0.14504757	0.14504757	 Protein GCN20 - GCN20	
Chassy_KM_1667	KMXK_0C00120	W0T7D8	KLMA_30010	0	0	0.165914401	4.411695265	0	0	0	0	0	0.584893192	0	0	 Lactose permease - LAC12	
Chassy_KM_2731	KMXK_0D03490	W0T9R0	KLMA_40328	0.274274986	0.274274986	0.128837892	0	0	0	0.128837892	0.128837892	0.062467831	0.062467831	0	0	 Ribosomal RNA-processing protein 12 - RRP12	
Chassy_KM_894	KMXK_0B00760	W0T6T4	KLMA_20063	0.304321387	0.304321387	0.193776642	0	0	0	0	0.304321387	0	0	0.193776642	0.304321387	 Uncharacterized protein RSN1 - RSN1	
Chassy_KM_319	KMXK_0A03290	W0T7Q5	KLMA_10512	0.77827941	0	0.333521432	0	0	0	0.77827941	0.77827941	0	0.77827941	2.16227766	0.77827941	 Uncharacterized mitochondrial membrane protein FMP10 - FMP10	
Chassy_KM_3819	KMXK_0F01650	W0TF50	KLMA_60407	1.782559402	0	0.668100537	0	0	0	0.668100537	1.15443469	0.291549665	0	1.15443469	0	 Proteasome subunit beta - PRE4	3.4.25.1
Chassy_KM_4151	KMXK_0F04970	W0TGZ0	KLMA_60078	0.995262315	0.258925412	0.258925412	0.584893192	0.258925412	0.258925412	0	0.258925412	0.995262315	0.258925412	0	0.258925412	 Phosphoserine phosphatase - SER2	
Chassy_KM_4482	KMXK_0G02520	W0TFY7	KLMA_80241	0.136463666	0.291549665	0.291549665	0.291549665	0.291549665	0.136463666	0.291549665	0.136463666	0.136463666	0.136463666	0	0.136463666	 JmjC domain-containing protein 4 - KLMA_80241	
Chassy_KM_3727	KMXK_0F00730	W0TDQ9	KLMA_60491	2.16227766	99	9	2.16227766	2.16227766	2.16227766	2.16227766	0	2.16227766	9	0	9	 60S acidic ribosomal protein P1-beta - RPP1B	
Chassy_KM_4453	KMXK_0G02230	W0TK37	KLMA_80213	0.122018454	0.122018454	0.122018454	0.122018454	0	0.122018454	0.122018454	0.258925412	0.122018454	0.122018454	0.412537545	0.122018454	 Protein phosphatase 2C homolog 5 - PTC5	
Chassy_KM_4668	KMXK_0H00130	W0TE06	KLMA_70014	0.132541315	0	0	0	0.064209244	0.064209244	0.132541315	0.132541315	0	0.205260937	0.205260937	0	 AMP deaminase - AMD1	
Chassy_KM_4575	KMXK_0G03450	W0THU9	KLMA_80337	0.77827941	9	0.77827941	0	0.77827941	0.77827941	2.16227766	0.77827941	0.77827941	0.77827941	0.77827941	0.77827941	 Protein transport protein Sec61 subunit beta - SBH1	
Chassy_KM_4153	KMXK_0F04990	W0TCM0	KLMA_60076	0.077105056	0	0.160155302	0	0	0	0.077105056	0.077105056	0.077105056	0.249609141	0.249609141	0.249609141	 Protein STU2 - STU2	
Chassy_KM_4778	KMXK_0H01230	W0TEA4	KLMA_70124	0	0.136463666	0.291549665	0.136463666	0	0.136463666	0.291549665	0.136463666	0.291549665	0.291549665	0.291549665	0.136463666	 Actin-related protein 7 - ARP7	
Chassy_KM_2962	KMXK_0D05800	W0TAB2	KLMA_40553	0.122018454	0.258925412	0	0.122018454	0.122018454	0.122018454	0.122018454	0.258925412	0.122018454	0.122018454	0.122018454	0.122018454	 Protein CBP3 - CBP3	
Chassy_KM_182	KMXK_0A01920	W0T4D7	KLMA_10648	0.122018454	0.122018454	0	0	0	0	0	0.122018454	0	0.77827941	0.412537545	0.258925412	 Heat shock factor protein - HSF	
Chassy_KM_321	KMXK_0A03310	W0T3E7	KLMA_10510	0	0	0	0	0	0	0	0.258925412	0	0.122018454	0	0	 HSF_DNA-bind super family - SKN7	
Chassy_KM_1363	KMXK_0B05450	W0T7F9	KLMA_20530	0.160155302	0	0	0	0	0.249609141	0	0.345960324	0	0.249609141	0.249609141	0	 Chromatin structure-remodeling complex protein RSC8 - RSC8	
Chassy_KM_3567	KMXK_0E05350	W0TCN5	KLMA_50531	0	0.122018454	0.584893192	0	0	0	0.584893192	0.258925412	0	0	0.122018454	0.122018454	 Uncharacterized transporter YLR152C - KLMA_50531	
Chassy_KM_4963	KMXK_0H03080	W0TH59	KLMA_70308	0.389495494	0.637893707	0.389495494	0	0.389495494	0	0	0	0	0.637893707	0	0.637893707	 37S ribosomal protein S5 - MRPS5	
Chassy_KM_1951	KMXK_0C02960	W0T850	KLMA_30300	0.106923601	0.034441374	0.070068956	0	0	0	0.034441374	0.034441374	0.034441374	0.070068956	0.14504757	0	 Chromo domain-containing protein 1 - CHD1	
Chassy_KM_3988	KMXK_0F03340	W0TFD1	KLMA_60240	0.172102298	0.172102298	0	0	0.172102298	0	0	0.268961003	0	0.082636734	0.268961003	0.172102298	 Protein BZZ1 - BZZ1	
Chassy_KM_2102	KMXK_0C04470	W0TCB1	KLMA_30449	0.14504757	0.501310729	0	0	0.14504757	0	0.311133937	0.311133937	0.719072202	0	0	0.14504757	 Sulfurtransferase - TUM1	
Chassy_KM_1895	KMXK_0C02400	W0T7Z5	KLMA_30240	0	9	0	99	99	9	99	9	0	99	99	9	 Mitochondrial import receptor subunit TOM6 - KLMA_30240	
Chassy_KM_4158	KMXK_0F05040	W0TCL5	KLMA_60071	0.291549665	0.291549665	0.291549665	0	0	0	0	0.136463666	0.668100537	0.291549665	0.291549665	0	 Zinc finger protein ZPR1 - ZPR1	
Chassy_KM_3868	KMXK_0F02140			1.15443469	0	2.16227766	2.16227766	0	0	1.15443469	0.467799268	1.15443469	0	0	1.15443469	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_5024	KMXK_0H03690	W0THC5	KLMA_70373	0	0.193776642	0.70125428	0	0	0	0.70125428	0	0.70125428	0.193776642	0.42510267	0.193776642	 Exosome complex component RRP4 - RRP4	
Chassy_KM_3144	KMXK_0E01120	W0TAU5	KLMA_50103	0.038468775	0	0.078417397	0	0	0	0.078417397	0.038468775	0.119902793	0.078417397	0.119902793	0.038468775	 Killer toxin-resistance protein 5 - KRE5	
Chassy_KM_188	KMXK_0A01980	W0T5C4	KLMA_10641	0.668100537	0.467799268	0	0	0	0	0.291549665	0	0	0.291549665	0.467799268	0	 Casein kinase I homolog HRR25 - HRR25	
Chassy_KM_2880	KMXK_0D04980	W0TEG8	KLMA_40475	3.641588834	9	0	1.15443469	0	0	1.15443469	3.641588834	0	0	3.641588834	9	 DNA-directed RNA polymerases I - RPO26	
Chassy_KM_57	KMXK_0A00670	W0T8I7	KLMA_10772	0.060025849	0.029575567	0.029575567	0	0	0.029575567	0.029575567	0.029575567	0.029575567	0.060025849	0.060025849	0.060025849	 DUF3535 - MOT1	
Chassy_KM_214	KMXK_0A02240	W0T3Q6	KLMA_10615	0.668100537	0.291549665	0	0.291549665	0.668100537	0.291549665	0.291549665	0.291549665	0	0	0.668100537	0.668100537	 54S ribosomal protein L23 - rplM	
Chassy_KM_2332	KMXK_0C06780	W0TAZ6	KLMA_30676	1.15443469	1.15443469	1.15443469	9	1.15443469	0	3.641588834	1.15443469	1.15443469	1.15443469	1.15443469	1.15443469	 Uncharacterized bolA-like protein YGL220W - FRA2	
Chassy_KM_3409	KMXK_0E03770			0.311133937	0.14504757	0	0.311133937	0	0	0.311133937	0.311133937	0	0.311133937	0.311133937	0	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_2484	KMXK_0D01020	W0TDA8	KLMA_40085	0.291549665	0.291549665	0.291549665	0	0.291549665	0	0.291549665	0.291549665	0	0.291549665	0.668100537	0.291549665	 Integral membrane protein SED5 - SED5	
Chassy_KM_3307	KMXK_0E02750	W0TDQ0	KLMA_50272	0.039798418	0.081180751	0	0.039798418	0	0.039798418	0.081180751	0.124210035	0	0	0.081180751	0.081180751	 RHO1 GDP-GTP exchange protein 2 - ROM2	
Chassy_KM_2236	KMXK_0C05820	W0T8D3	KLMA_30582	0.304321387	0	0.092600861	0	0.092600861	0	0.193776642	0.193776642	0.193776642	0.092600861	0.193776642	0	 Non-specific serine/threonine protein kinase - SNF1	2.7.11.1
Chassy_KM_2545	KMXK_0D01630	W0TAU8	KLMA_40139	0.258925412	0.412537545	0.258925412	0	0	0	0.122018454	0.412537545	0.258925412	0	0.122018454	0	 Probable alanine aminotransferase - ALT1	
Chassy_KM_1100	KMXK_0B02820	W0T5M6	KLMA_20267	0	0.42510267	0.42510267	0	0	0	0	0.42510267	0	0.193776642	1.030917621	0.193776642	 Nuclear polyadenylated RNA-binding protein NAB2 - NAB2	
Chassy_KM_1604	KMXK_0B07860	W0T8T7	KLMA_20773	0.178768635	0.085711119	0.178768635	0	0.085711119	0	0.178768635	0.085711119	0	0.085711119	0.279802214	0.085711119	 Ino eighty subunit 1 - IES1	
Chassy_KM_1702	KMXK_0C00470	W0TB87	KLMA_30044	0.232846739	0.110336318	0.519911083	0	0	0	0	0.232846739	0.232846739	0.110336318	0	0.232846739	 Replication factor C subunit 2 - RFC2	
Chassy_KM_3943	KMXK_0F02890	W0TD58	KLMA_60286	0.847849797	0	0.359356391	0	0	0.165914401	0	0.359356391	0.165914401	0	0.359356391	0.165914401	 Carbamoyl-phosphate synthase arginine-specific small chain - CPA1	
Chassy_KM_2942	KMXK_0D05600	W0TA93	KLMA_40533	0	0.074607828	0.333521432	0	0	0.240937761	0	0	0	0.154781985	0	0.240937761	 Peroxisomal long-chain fatty acid import protein 1 - PXA2	
Chassy_KM_4994	KMXK_0H03390	W0TGJ2	KLMA_70340	1.511886432	0.584893192	0.995262315	0	0	0	0	0.258925412	0	0.584893192	0	0.258925412	 54S ribosomal protein L16 - KLMA_70340	
Chassy_KM_152	KMXK_0A01620	W0T4J7	KLMA_10678	0	0.039122304	0	0	0	0	0	0.165914401	0.122018454	0.079775162	0.079775162	0	 Bile pigment transporter 1 - BPT1	
Chassy_KM_4393	KMXK_0G01630	W0TGI0	KLMA_80154	0.064209244	0	0.064209244	0	0.064209244	0	0	0.132541315	0.132541315	0.132541315	0.205260937	0	 Putative zinc metalloproteinase YIL108W - KLMA_80154	
Chassy_KM_223	KMXK_0A02330	W0T593	KLMA_10606	0.389495494	0.245197085	0.245197085	0.115883993	0	0	0.115883993	0.245197085	0.245197085	0	0	0.115883993	 Actin-related protein 4 - ARP4	
Chassy_KM_3242	KMXK_0E02100	W0TBU2	KLMA_50206	0	0.333521432	0.77827941	0.333521432	0.333521432	0.77827941	0	0	0	0.333521432	0.333521432	0.333521432	 Sulfhydryl oxidase - ERV1	1.8.3.2
Chassy_KM_383	KMXK_0A03930	W0T7I9	KLMA_10442	0.258925412	0.122018454	0.122018454	0	0	0.258925412	0.122018454	0.258925412	0	0.258925412	0.122018454	0.122018454	 Protein DOM34 homolog - DOM34	3.1.-.-
Chassy_KM_1984	KMXK_0C03290	W0T878	KLMA_30335	1.15443469	0	0	0	2.16227766	1.15443469	0.467799268	0	0.467799268	0.467799268	1.15443469	1.15443469	 Adrenodoxin homolog - YAH1	
Chassy_KM_2529	KMXK_0D01470			0.258925412	0.258925412	0.258925412	0	0.258925412	0.258925412	0.584893192	0.584893192	0.258925412	0.258925412	0.258925412	0.258925412	CBS 6556 specific No description in DMKU3-1042- NA	
