Gene ontology (biological process)	Gene names  (ORF ) DMKU	Entry Uniprot ID	UNIprot ID	description	Gene Names CBS6556
homologous chromosome segregation [GO:0045143]; mitotic sister chromatid segregation [GO:0000070]; nuclear migration along microtubule [GO:0030473]	KLMA_70260	W0TGA6			
	KLMA_80371	W0TGA7	W0TGA7	 Uncharacterized protein - KLMA_80371 	KMXK_0G03750
transmembrane transport [GO:0055085]	KLMA_80074	W0TGA8	W0TGA8	 Thiamine pathway transporter THI73 - THI73 	KMXK_0G00840
	KLMA_60525	W0TGA9	W0TGA9	 KilA-N super family protein - SOK2 	KMXK_0F00420
actin filament-based process [GO:0030029]; mitotic cell cycle [GO:0000278]; mRNA 3'-end processing [GO:0031124]; mRNA export from nucleus [GO:0006406]; nuclear retention of pre-mRNA at the site of transcription [GO:0071033]; posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000973]; ribosomal small subunit biogenesis [GO:0042274]; transcription-coupled nucleotide-excision repair [GO:0006283]	KLMA_50505	W0TGB0	W0TGB0	 Nuclear mRNA export protein SAC3 - SAC3 	KMXK_0E05090
eukaryotic translation initiation factor 4F complex assembly [GO:0097010]; formation of translation preinitiation complex [GO:0001731]	KLMA_70265	W0TGB1	W0TGB1	 Eukaryotic translation initiation factor 4B - TIF3 	KMXK_0H02650
DNA repair [GO:0006281]	KLMA_80079	W0TGB2	W0TGB2	 Non-structural maintenance of chromosomes element 1 - NSE1 	KMXK_0G00880
protein import into mitochondrial matrix [GO:0030150]; protein import into mitochondrial outer membrane [GO:0045040]	KLMA_60530	W0TGB3	W0TGB3	 Mitochondrial import receptor subunit TOM7 - KLMA_60530 	KMXK_0F00370
	KLMA_80376	W0TGB4	W0TGB4	 Uncharacterized protein YBL081W - KLMA_80376 	KMXK_0G03800
"mRNA splicing, via spliceosome [GO:0000398]"	KLMA_50510	W0TGB5	W0TGB5	 Pre-mRNA-splicing factor CWC15 - CWC15 	KMXK_0E05140
nitrogen compound metabolic process [GO:0006807]	KLMA_70270	W0TGB6	W0TGB6	 Uncharacterized protein C1F7.10 - KLMA_70270 	KMXK_0H02700
cardiolipin metabolic process [GO:0032048]; phosphatidylethanolamine metabolic process [GO:0046337]	KLMA_80084	W0TGB7	W0TGB7	 Probable phospholipase YOR022C - KLMA_80084 	KMXK_0G00930
"transcription, DNA-templated [GO:0006351]"	KLMA_60535	W0TGB8	W0TGB8	 Cutinase transcription factor 1 alpha - ASG1 	KMXK_0F00320
regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	KLMA_80381	W0TGB9	W0TGB9	 Regulatory protein SWI4 - SWI4 	KMXK_0G03850
	KLMA_70275	W0TGC0	W0TGC0	 Uncharacterized protein - KLMA_70275 	KMXK_0H02750
	KLMA_50515	W0TGC1	W0TGC1	 Uncharacterized protein - KLMA_50515 	KMXK_0E05190
translation [GO:0006412]	KLMA_60540	W0TGC2	W0TGC2	 60S ribosomal protein L9-B - RPL9B 	KMXK_0F00270
proteasome regulatory particle assembly [GO:0070682]	KLMA_80089	W0TGC3	W0TGC3	 Translation machinery-associated protein 17 - TMA17 	KMXK_0G00980
	KLMA_80386	W0TGC4	W0TGC4	 Uncharacterized protein - KLMA_80386 	KMXK_0G03910
	KLMA_50520	W0TGC5	W0TGC5	 tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82 - TRM82 	KMXK_0E05240
	KLMA_60545	W0TGC6	W0TGC6	 Uncharacterized protein - KLMA_60545 	KMXK_0F00230
	KLMA_80094	W0TGC7	W0TGC7	 Uncharacterized oxidoreductase SSP0419 - KLMA_80094 	KMXK_0G01030
	KLMA_80391	W0TGC9	W0TGC9	 Uncharacterized membrane protein YNL320W - KLMA_80391 	KMXK_0G03950
aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	KLMA_80099	W0TGD1	W0TGD1	 Chorismate synthase - ARO2 	KMXK_0G01070
"histone acetylation [GO:0016573]; regulation of transcription, DNA-templated [GO:0006355]; RNA polymerase II transcriptional preinitiation complex assembly [GO:0051123]"	KLMA_50525	W0TGD2	W0TGD2	 Transcription initiation factor TFIID subunit 10 - TAF10 	KMXK_0E05290
karyogamy involved in conjugation with cellular fusion [GO:0000742]; meiotic cell cycle [GO:0051321]; mitotic sister chromatid cohesion [GO:0007064]; nuclear migration involved in conjugation with cellular fusion [GO:0000743]; regulation of mitotic spindle organization [GO:0060236]	KLMA_70285	W0TGD3	W0TGD3	 Kinesin-like protein - KAR3 	KMXK_0H02830
inositol phosphoceramide metabolic process [GO:0006673]	KLMA_80396	W0TGD4			
"mRNA splicing, via spliceosome [GO:0000398]"	KLMA_60555	W0TGD5	W0TGD5	 Pre-mRNA-splicing factor 6 - PRP6 	KMXK_0F00140
"protein import into peroxisome matrix, docking [GO:0016560]"	KLMA_80104	W0TGD6	W0TGD6	 Peroxisomal membrane protein PEX14 - PEX14 	KMXK_0G01120
	KLMA_70290	W0TGD7	W0TGD7	 Ribosomal RNA-processing protein 9 - RRP9 	KMXK_0H02890
DNA repair [GO:0006281]	KLMA_50530	W0TGD8	W0TGD8	 Peroxisomal coenzyme A diphosphatase 1 - PCD1 	KMXK_0E05340
	KLMA_70003	W0TGD9	W0TGD9	 Hexose transporter HXT9 - HXT15 	KMXK_0G04320
"cellular iron ion homeostasis [GO:0006879]; glutathione metabolic process [GO:0006749]; iron-sulfur cluster assembly [GO:0016226]; mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; response to iron(II) ion [GO:0010040]; response to oxidative stress [GO:0006979]"	KLMA_80109	W0TGE0	W0TGE0	 Frataxin homolog - YFH1 	KMXK_0G01170
positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; proteasome regulatory particle assembly [GO:0070682]; ubiquitin-dependent protein catabolic process [GO:0006511]	KLMA_80401	W0TGE1	W0TGE1	 26S protease regulatory subunit 6A - RPT5 	KMXK_0G04050
mitochondrial outer membrane translocase complex assembly [GO:0070096]; protein targeting to mitochondrion [GO:0006626]	KLMA_70295	W0TGE2	W0TGE2	 Mitochondrial import receptor subunit TOM5 - KLMA_70295 	KMXK_0H02950
riboflavin biosynthetic process [GO:0009231]	KLMA_50535	W0TGE3	W0TGE3	 Putative GTP cyclohydrolase URC1 - URC1 	KMXK_0E05380
flocculation [GO:0000128]	KLMA_70008	W0TGE4			
cellular protein-containing complex assembly [GO:0034622]; protein import into mitochondrial outer membrane [GO:0045040]	KLMA_80114	W0TGE5	W0TGE5	 Sorting assembly machinery 50 kDa subunit - SAM50 	KMXK_0G01220
	KLMA_80406	W0TGE6	W0TGE6	 Uncharacterized trans-sulfuration enzyme YHR112C - KLMA_80406 	KMXK_0G04100
cytoplasmic mRNA processing body assembly [GO:0033962]; negative regulation of translational initiation [GO:0045947]; stress granule assembly [GO:0034063]	KLMA_70300	W0TGE8	W0TGE8	 Protein SCD6 - SCD6 	KMXK_0H03000
asparagine transmembrane import into vacuole [GO:1990591]; L-arginine transmembrane import into vacuole [GO:0090518]; L-histidine transmembrane import into vacuole [GO:0090513]; L-lysine transmembrane import into vacuole [GO:0090517]; L-valine transmembrane import into vacuole [GO:0110101]	KLMA_70013	W0TGE9	W0TGE9	 Vacuolar basic amino acid transporter 2 - VBA2 	KMXK_0H00120
global genome nucleotide-excision repair [GO:0070911]; rRNA transcription [GO:0009303]; sexual sporulation resulting in formation of a cellular spore [GO:0043935]	KLMA_60129 KLMA_80119	W0TGF0	W0TGF0	 Histone H3 - HHT1 	KMXK_0F04390
			W0TGF0	 Histone H3 - HHT1 	KMXK_0G01270
acetate transport [GO:0006846]; arsenite transport [GO:0015700]; conjugation with cellular fusion [GO:0000747]; response to arsenic-containing substance [GO:0046685]	KLMA_80411	W0TGF1	W0TGF1	 Glycerol uptake/efflux facilitator protein - FPS1 	KMXK_0G04150
	KLMA_70305	W0TGF3	W0TGF3	 Copper transport protein CTR1 - CTR1 	KMXK_0H03050
negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by galactose [GO:0000411]; positive regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle [GO:0010673]	KLMA_80124	W0TGF5	W0TGF5	 RNA polymerase II holoenzyme cyclin-like subunit - SSN8 	KMXK_0G01320
methionine import across plasma membrane [GO:1903692]	KLMA_80416	W0TGF6	W0TGF6	 Low-affinity methionine permease - MUP3 	KMXK_0G04200
	KLMA_70023	W0TGF7	W0TGF7	 Pheromone-regulated membrane protein 4 - PRM4 	KMXK_0H00220
	KLMA_50550	W0TGF8	W0TGF8	 Succinate dehydrogenase [ubiquinone] cytochrome b small subunit - SDH4 	KMXK_0E05470
cellular protein-containing complex assembly [GO:0034622]; cytoplasmic translation [GO:0002181]; protein import into mitochondrial matrix [GO:0030150]; replicative cell aging [GO:0001302]; signal peptide processing [GO:0006465]	KLMA_70310	W0TGF9	W0TGF9	 Mitochondrial respiratory chain complexes assembly protein AFG3 - AFG3 	KMXK_0H03100
	KLMA_80129	W0TGG0	W0TGG0	 FKBP12-associated protein 1 - FAP1 	KMXK_0G01380
transmembrane transport [GO:0055085]	KLMA_80421	W0TGG1	W0TGG1	 Uncharacterized oligopeptide transporter C1840.12 - KLMA_80421 	KMXK_0G04250
	KLMA_80134	W0TGG2	W0TGG2	 Uncharacterized WD repeat-containing protein YNL035C - KLMA_80134 	KMXK_0G01430
	KLMA_70028	W0TGG3	W0TGG3	 Uncharacterized protein - KLMA_70028 	KMXK_0H00270
histone acetylation [GO:0016573]	KLMA_50555	W0TGG4	W0TGG4	 Something about silencing protein 4 - SAS4 	KMXK_0E05520
proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	KLMA_70315	W0TGG5	W0TGG5	 Proteasome component C11 - PRE1 	KMXK_0H03160
flocculation [GO:0000128]	KLMA_80426	W0TGG6			
isocitrate metabolic process [GO:0006102]; tricarboxylic acid cycle [GO:0006099]	KLMA_80139	W0TGG7	W0TGG7	" Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH1 "	KMXK_0G01480
mitochondrial respiratory chain complex IV assembly [GO:0033617]	KLMA_70033	W0TGG8	W0TGG8	 Protein FMP32 - FMP32 	KMXK_0H00320
	KLMA_70320	W0TGH0			
intra-Golgi vesicle-mediated transport [GO:0006891]; protein localization by the Cvt pathway [GO:0032258]	KLMA_80144	W0TGH2	W0TGH2	 Conserved oligomeric Golgi complex subunit 6 - COG6 	KMXK_0G01530
"aerobic respiration [GO:0009060]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]"	KLMA_90003	W0TGH3			
negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]	KLMA_70043	W0TGH4	W0TGH4	 Mediator of RNA polymerase II transcription subunit 14 - RGR1 	KMXK_0H00410
	KLMA_70325	W0TGH5	W0TGH5	 Mitogen-activated protein kinase - SLT2 	KMXK_0H03260
cellular lipid metabolic process [GO:0044255]; protein catabolic process [GO:0030163]; protein localization by the NVT pathway [GO:0120113]	KLMA_80149	W0TGH6	W0TGH6	 Leukotriene A(4) hydrolase - KLMA_80149 	KMXK_0G01580
deoxycytidine catabolic process [GO:0006217]; pyrimidine-containing compound salvage [GO:0008655]	KLMA_50565	W0TGH7	W0TGH7	 Cytidine deaminase - CDD1 	KMXK_0E05610
positive regulation of mitochondrial translational initiation [GO:0070134]	KLMA_70048	W0TGH9	W0TGH9	 Pentatricopeptide repeat-containing protein PET309 - PET309 	KMXK_0H00460
	KLMA_80154	W0TGI0	W0TGI0	 Putative zinc metalloproteinase YIL108W - KLMA_80154 	KMXK_0G01630
cellular protein modification process [GO:0006464]	KLMA_70330	W0TGI1	W0TGI1	 TTL domain-containing protein YBR094W - PBY1 	KMXK_0H03310
cellular response to biotin starvation [GO:1990383]; chromatin silencing at telomere [GO:0006348]; replication-born double-strand break repair via sister chromatid exchange [GO:1990414]; short-chain fatty acid metabolic process [GO:0046459]	KLMA_50570	W0TGI2	W0TGI2	 NAD-dependent histone deacetylase HST4 - HST4 	KMXK_0E05660
vacuolar protein processing [GO:0006624]	KLMA_70053	W0TGI3	W0TGI3	 Transmembrane protein 208 homolog - KLMA_70053 	KMXK_0H00500
	KLMA_80159	W0TGI5	W0TGI5	 Cytochrome c oxidase polypeptide 5A - COX5A 	KMXK_0G01680
N-terminal protein amino acid acetylation [GO:0006474]; regulation of protein localization [GO:0032880]	KLMA_70335	W0TGI6	W0TGI6	 N-alpha-acetyltransferase 30 - MAK3 	KMXK_0H03350
autophagy of peroxisome [GO:0030242]; phosphatidylinositol-mediated signaling [GO:0048015]; positive regulation of macroautophagy [GO:0016239]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; regulation of protein localization by the Cvt pathway [GO:2001159]	KLMA_50575	W0TGI7	W0TGI7	 Phosphatidylinositol 3-kinase VPS34 - VPS34 	KMXK_0E05710
mitochondrial genome maintenance [GO:0000002]; mitochondrial transcription [GO:0006390]	KLMA_70058	W0TGI8	W0TGI8	 DNA-directed RNA polymerase - RPO41 	KMXK_0H00540
	KLMA_80164	W0TGI9	W0TGI9	 Nucleoporin NUP159 - NUP159 	KMXK_0G01730
ER-dependent peroxisome organization [GO:0032581]; peroxisome inheritance [GO:0045033]; protein exit from endoplasmic reticulum [GO:0032527]; protein import into peroxisome membrane [GO:0045046]; protein stabilization [GO:0050821]	KLMA_70063	W0TGJ1	W0TGJ1	 Peroxisomal membrane protein import receptor PEX19 - PEX19 	KMXK_0H00600
mitochondrial translation [GO:0032543]	KLMA_70340	W0TGJ2	W0TGJ2	 54S ribosomal protein L16 - KLMA_70340 	KMXK_0H03390
peptidyl-lysine monomethylation [GO:0018026]; peptidyl-lysine trimethylation [GO:0018023]	KLMA_50580	W0TGJ3	W0TGJ3	 Ribosomal N-lysine methyltransferase 2 - RKM2 	KMXK_0E05760
nucleosome mobilization [GO:0042766]	KLMA_80169	W0TGJ4	W0TGJ4	 Actin-related protein 5 - ARP5 	KMXK_0G01780
translation [GO:0006412]	KLMA_70068	W0TGJ5			
ubiquinone biosynthetic process [GO:0006744]	KLMA_50585	W0TGJ8	W0TGJ8	" Ubiquinone biosynthesis protein COQ4, mitochondrial - COQ4 "	KMXK_0E05810
amino acid export across plasma membrane [GO:0032973]	KLMA_80174	W0TGJ9	W0TGJ9	 Probable transporter AQR1 - AQR1 	KMXK_0G01830
"regulation of transcription by RNA polymerase II [GO:0006357]; transcription, DNA-templated [GO:0006351]; tRNA wobble uridine modification [GO:0002098]"	KLMA_70073	W0TGK0	W0TGK0	 Elongator complex protein 1 - IKI3 	KMXK_0H00700
transmembrane transport [GO:0055085]	KLMA_80179	W0TGK2	W0TGK2	 Probable transporter MCH4 - MCH4 	KMXK_0G01900
DNA replication-dependent nucleosome assembly [GO:0006335]; DNA replication-independent nucleosome assembly [GO:0006336]; heterochromatin assembly involved in chromatin silencing [GO:0070869]; negative regulation of transcription by RNA polymerase II [GO:0000122]; transcription elongation from RNA polymerase II promoter [GO:0006368]	KLMA_50590	W0TGK3	W0TGK3	 Histone chaperone RTT106 - RTT106 	KMXK_0E05860
	KLMA_70078	W0TGK5	W0TGK5	 Central kinetochore subunit CTF3 - CTF3 	KMXK_0H00750
	KLMA_80184	W0TGK6	W0TGK6	 Uncharacterized protein YMR310C - KLMA_80184 	KMXK_0G01950
invasive growth in response to glucose limitation [GO:0001403]; pseudohyphal growth [GO:0007124]	KLMA_50595	W0TGK7	W0TGK7	 Tyrosine-protein phosphatase 1 - PTP1 	KMXK_0E05900
	KLMA_70355	W0TGK8	W0TGK8	 Uncharacterized protein YBL029C-A - KLMA_70355 	KMXK_0H03510
	KLMA_70083	W0TGK9	W0TGK9	 Uridine permease - FUI1 	KMXK_0H00810
	KLMA_80189	W0TGL1	W0TGL1	 Uncharacterized transcriptional regulatory protein YCR106W - RDS1 	KMXK_0G02000
	KLMA_50600	W0TGL2	W0TGL2	 Uncharacterized protein YNL213C - RRG9 	KMXK_0E05950
box C/D snoRNA 3'-end processing [GO:0000494]; negative regulation of telomere maintenance via telomerase [GO:0032211]	KLMA_80194	W0TGL6	W0TGL6	 Protein PXR1 - PXR1 	KMXK_0G02040
cellular response to heat [GO:0034605]; cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]	KLMA_70365	W0TGL7	W0TGL7	 Ubiquitin-conjugating enzyme E2 4 - UBC4 	KMXK_0H03610
polyphosphate catabolic process [GO:0006798]	KLMA_50605	W0TGL8	W0TGL8	 Putative metallophosphoesterase YNL217W - KLMA_50605 	KMXK_0E06010
	KLMA_70093	W0TGL9	W0TGL9	 Carboxypeptidase S - CPS1 	KMXK_0H00900
"mRNA splicing, via spliceosome [GO:0000398]"	KLMA_80199	W0TGM0	W0TGM0	 Pre-mRNA-splicing factor CWC22 - CWC22 	KMXK_0G02090
	KLMA_70098	W0TGM2	W0TGM2	 Uncharacterized protein YJR112W-A - KLMA_70098 	KMXK_0H00950
"inositol phosphate biosynthetic process [GO:0032958]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]"	KLMA_70370	W0TGM3	W0TGM3	 Inositol-pentakisphosphate 2-kinase - IPK1 	KMXK_0H03660
'de novo' AMP biosynthetic process [GO:0044208]	KLMA_50610	W0TGM4	W0TGM4	 Adenylosuccinate synthetase - KLMA_50610 	KMXK_0E06060
	KLMA_80204	W0TGM5	W0TGM5	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3 - OST3 	KMXK_0G02140
	KLMA_70103	W0TGM6	W0TGM6	 Protein yippee-like - MOH1 	KMXK_0H01000
autophagosome assembly [GO:0000045]; autophagy of mitochondrion [GO:0000422]; C-terminal protein lipidation [GO:0006501]; late nucleophagy [GO:0044805]; piecemeal microautophagy of the nucleus [GO:0034727]; protein delipidation [GO:0051697]; protein localization by the Cvt pathway [GO:0032258]; protein targeting to membrane [GO:0006612]	KLMA_50615	W0TGM7	W0TGM7	 Cysteine protease - ATG4 	KMXK_0E06110
negative regulation of DNA binding transcription factor activity [GO:0043433]; negative regulation of macroautophagy [GO:0016242]; regulation of protein stability [GO:0031647]	KLMA_70375	W0TGM8	W0TGM8	 PHO85 cyclin-5 - PCL5 	KMXK_0H03710
	KLMA_80209	W0TGM9	W0TGM9	 Stress response protein NST1 - NST1 	KMXK_0G02190
mRNA polyadenylation [GO:0006378]; pre-mRNA cleavage required for polyadenylation [GO:0098789]	KLMA_70108	W0TGN0	W0TGN0	 Pre-mRNA polyadenylation factor FIP1 - FIP1 	KMXK_0H01070
regulation of transcription by RNA polymerase II [GO:0006357]	KLMA_50620	W0TGN1	W0TGN1	 Elongin-A - ELA1 	KMXK_0E06160
"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; deadenylation-independent decapping of nuclear-transcribed mRNA [GO:0031087]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; termination of RNA polymerase II transcription, poly(A)-coupled [GO:0030846]"	KLMA_70380	W0TGN2	W0TGN2	 Protein RAI1 - RAI1 	KMXK_0H03760
cytoplasmic translation [GO:0002181]	KLMA_80214	W0TGN3	W0TGN3	 Translation machinery-associated protein 46 - TMA46 	KMXK_0G02240
formation of cytoplasmic translation initiation complex [GO:0001732]; mature ribosome assembly [GO:0042256]; negative regulation of translational initiation [GO:0045947]	KLMA_70113	W0TGN4	W0TGN4	 Eukaryotic translation initiation factor 5 - TIF5 	KMXK_0H01120
copper ion import [GO:0015677]; intracellular copper ion transport [GO:0015680]; zinc ion transport [GO:0006829]	KLMA_50625	W0TGN5	W0TGN5	 Low-affinity Fe(2+) transport protein - FET4 	KMXK_0E06210
metabolic process [GO:0008152]	KLMA_80219	W0TGN6	W0TGN6	 Uncharacterized protein YOR093C - KLMA_80219 	KMXK_0G02270
pantothenate biosynthetic process [GO:0015940]	KLMA_70385	W0TGN7	W0TGN7	 Pantoate--beta-alanine ligase - PAN6 	KMXK_0H03820
pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0000750]	KLMA_70118	W0TGN8	W0TGN8	 Guanine nucleotide-binding protein subunit gamma - KLMA_70118 	KMXK_0H01160
	KLMA_80224	W0TGP0	W0TGP0	 Nucleoporin NUP1 - KLMA_80224 	KMXK_0G02320
iron-sulfur cluster assembly [GO:0016226]	KLMA_50630	W0TGP1	W0TGP1	 Cytosolic Fe-S cluster assembly factor NAR1 - NAR1 	KMXK_0E06250
ammonia assimilation cycle [GO:0019676]; glutamine biosynthetic process [GO:0006542]	KLMA_70123	W0TGP2	W0TGP2	 Glutamine synthetase - GLN1 	KMXK_0H01220
	KLMA_70390	W0TGP3			
protein N-linked glycosylation [GO:0006487]	KLMA_80229	W0TGP4	W0TGP4	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 - OST2 	KMXK_0G02370
	KLMA_70128	W0TGP5	W0TGP5	 Uncharacterized protein YBL107C - KLMA_70128 	KMXK_0H01270
mRNA pseudouridine synthesis [GO:1990481]; tRNA modification [GO:0006400]	KLMA_70395	W0TGP6	W0TGP6	 tRNA pseudouridine synthase 4 - PUS4 	KMXK_0H03910
DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair [GO:0006302]; premeiotic DNA replication [GO:0006279]; RNA-dependent DNA biosynthetic process [GO:0006278]	KLMA_80234	W0TGP7	W0TGP7	 DNA polymerase - POL1 	KMXK_0G02420
	KLMA_70133	W0TGP8	W0TGP8	 Retrograde regulation protein 3 - RTG3 	KMXK_0H01320
"ER to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]"	KLMA_70400	W0TGP9	W0TGP9	 Coatomer subunit gamma - SEC21 	KMXK_0H03970
	KLMA_80239	W0TGQ0	W0TGQ0	 Meiotic sister-chromatid recombination protein 6 - MSC6 	KMXK_0G02500
endoplasmic reticulum inheritance [GO:0048309]; endoplasmic reticulum tubular network organization [GO:0071786]; ER-dependent peroxisome organization [GO:0032581]; nuclear pore complex assembly [GO:0051292]; response to endoplasmic reticulum stress [GO:0034976]; vesicle-mediated transport [GO:0016192]	KLMA_70138	W0TGQ1	W0TGQ1	 Protein YOP1 - YOP1 	KMXK_0H01360
cellular bud site selection [GO:0000282]; protein localization to cell cortex [GO:0072697]; regulation of exit from mitosis [GO:0007096]; regulation of Rho protein signal transduction [GO:0035023]; septin ring organization [GO:0031106]	KLMA_80244	W0TGQ2	W0TGQ2	 Cell division control protein 24 - CDC24 	KMXK_0G02550
	KLMA_70405	W0TGQ3	W0TGQ3	 Mitochondrial transcription factor 2 - MTF2 	KMXK_0H04020
	KLMA_80249	W0TGQ5	W0TGQ5	 UPF0364 protein YMR027W - KLMA_80249 	KMXK_0G02600
vesicle-mediated transport [GO:0016192]	KLMA_70410	W0TGQ6	W0TGQ6	 Casein kinase I homolog 3 - YCK3 	KMXK_0H04080
negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; RNA polymerase II transcriptional preinitiation complex assembly [GO:0051123]; transcriptional open complex formation at RNA polymerase II promoter [GO:0001113]	KLMA_70148	W0TGQ7	W0TGQ7	 Mediator of RNA polymerase II transcription subunit 19 - ROX3 	KMXK_0H01450
biotin biosynthetic process [GO:0009102]	KLMA_20831 KLMA_50635	W0TGQ8	W0TGQ8	 Adenosylmethionine-8-amino-7-oxononanoate aminotransferase - BIO3 	KMXK_0E06300
double-strand break repair [GO:0006302]; maintenance of chromatin silencing at telomere [GO:0035392]; mRNA export from nucleus in response to heat stress [GO:0031990]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nuclear pore distribution [GO:0031081]; positive regulation of transcription by RNA polymerase II [GO:0045944]; posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000973]; protein import into nucleus [GO:0006606]; ribosomal large subunit export from nucleus [GO:0000055]; telomere tethering at nuclear periphery [GO:0034398]	KLMA_80254	W0TGQ9	W0TGQ9	 Nucleoporin NUP120 - NUP120 	KMXK_0G02640
cellular response to heat [GO:0034605]; establishment of cell polarity [GO:0030010]; osmosensory signaling pathway [GO:0007231]; signal transduction involved in filamentous growth [GO:0001402]	KLMA_70153	W0TGR0	W0TGR0	 Protein SSU81 - SHO1 	KMXK_0H01510
"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]"	KLMA_70415	W0TGR2	W0TGR2	 U3 small nucleolar ribonucleoprotein protein LCP5 - LCP5 	KMXK_0H04130
attachment of spindle microtubules to kinetochore [GO:0008608]	KLMA_80259	W0TGR3	W0TGR3	 DASH complex subunit ASK1 - ASK1 	KMXK_0G02700
mRNA polyadenylation [GO:0006378]; pre-mRNA cleavage required for polyadenylation [GO:0098789]	KLMA_70158	W0TGR4	W0TGR4	 Polyadenylation factor subunit 2 - PFS2 	KMXK_0H01560
	KLMA_70420	W0TGR6			
ATP-dependent chromatin remodeling [GO:0043044]; nucleosome disassembly [GO:0006337]; nucleosome mobilization [GO:0042766]; nucleosome positioning [GO:0016584]; positive regulation of transcription by RNA polymerase II [GO:0045944]; transcription elongation from RNA polymerase II promoter [GO:0006368]	KLMA_80264	W0TGR7	W0TGR7	 Actin-like protein ARP9 - ARP9 	KMXK_0G02750
mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]	KLMA_70163	W0TGR8	W0TGR8	 Protein ATP11 - ATP11 	KMXK_0H01610
	KLMA_70425	W0TGS0			
"tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]"	KLMA_80269	W0TGS1	W0TGS1	 tRNA 2'-phosphotransferase - TPT1 	KMXK_0G02800
exocyst localization [GO:0051601]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; negative regulation of SNARE complex assembly [GO:0035544]	KLMA_70168	W0TGS2	W0TGS2	 Exocyst complex component SEC6 - SEC6 	KMXK_0H01660
	KLMA_60003	W0TGS3	W0TGS3	 Putative monooxygenase yxeK - yxeK 	KMXK_0F05790
regulation of chromatin silencing at telomere [GO:0031938]; ribosomal small subunit export from nucleus [GO:0000056]	KLMA_70173	W0TGS5	W0TGS5	 Ran-specific GTPase-activating protein 2 - YRB2 	KMXK_0H01710
free ubiquitin chain polymerization [GO:0010994]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent ERAD pathway [GO:0030433]	KLMA_60008	W0TGS6	W0TGS6	 Probable E3 ubiquitin-protein ligase HUL5 - HUL5 	KMXK_0F05730
	KLMA_70430	W0TGS7	W0TGS7	 Uncharacterized protein - KLMA_70430 	KMXK_0H04300
	KLMA_80274	W0TGS8	W0TGS8	 Uncharacterized protein - SEC20 	KMXK_0G02850
energy reserve metabolic process [GO:0006112]	KLMA_70178	W0TGT0	W0TGT0	 Uncharacterized protein YIL057C - RGI1 	KMXK_0H01760
"intronic box C/D snoRNA processing [GO:0034965]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]"	KLMA_80279	W0TGT2	W0TGT2	 Ribonucleases P/MRP protein subunit POP3 - KLMA_80279 	KMXK_0G02900
	KLMA_70435	W0TGT3	W0TGT3	 Probable electron transfer flavoprotein subunit alpha - AIM45 	KMXK_0H04350
