"genes"	"logFC"	"logCPM"	"PValue"	"FDR"	"Portein_names"
"YALI0_B21626g"	-1.018198531	7.105777281	0.001000681	0.012151028	"weakly similar to CAGL0K10648g Candida glabrata IPF3232.1"
"YALI0_E29139g"	-1.015000125	5.229679605	0.00056243	0.008130396	"similar to uniprot|P48527 Saccharomyces cerevisiaeYPL097W MSY1 Tyrosyl-tRNA synthetase mitochondrialprecursor (EC 6.1.1.1) (Tyrosine--tRNA ligase) (TyrRS)"
"YALI0_E14102g"	-1.014359641	5.490948408	0.003124956	0.026598581	"similar to uniprot|P25578 Saccharomyces cerevisiaeYCL004w PEL1 phosphatidylglycerophosphate synthase"
"YALI0_F18040g"	-1.012729823	4.590406604	0.004061436	0.030445689	"weakly similar to uniprot|P87122Schizosaccharomyces pombe CaCA sodium/calcium exchanger"
"YALI0_D02497g"	-1.012260483	6.149717572	0.004865108	0.033832327	"similar to uniprot|P00927 Saccharomyces cerevisiaeYER086w ILV1 anabolic serine and threonine dehydrataseprecursor"
"YALI0_E02816g"	-1.011769741	4.297343487	0.000716108	0.009681839	"weakly similar to uniprot|Q9Y705Schizosaccharomyces pombe SPBC365.15 Spindle pole bodycomponent alp4 (Altered polarity protein 4)"
"YALI0_E04807g"	-1.010731129	7.009291794	0.000381075	0.00621921	"similar to uniprot|P12683 Saccharomyces cerevisiaeYML075c HMG1 3-hydroxy-3-methylglutaryl-coenzyme Areductase 1"
"YALI0_F08165g"	-1.009209927	5.398949278	7.16931e-05	0.00199195	"some similarities with uniprot|P41892Schizosaccharomyces pombe 7 CDC7 OR SPBC21.06C gene Celldivision control protein"
"YALI0_B01224g"	-1.007130145	7.652507344	0.001914503	0.019145493	"similar to uniprot|P23615 Saccharomyces cerevisiaeYGR116w SPT6 transcription elongation protein singleton"
"YALI0_E29557g"	-1.004617215	6.67636667	0.000399761	0.006371979	"some similarities with uniprot|Q05080 Saccharomycescerevisiae YMR032w HOF1 involved in cytokinesis"
"YALI0_F13519g"	-1.000927768	6.950900064	0.003223222	0.027153066	"weakly similar to uniprot|P52593 Saccharomycescerevisiae YML103c NUP188 nuclear pore protein"
"YALI0_D10659g"	-1.000755861	6.011222398	0.003490426	0.027964959	"similar to uniprot|Q04869 Saccharomyces cerevisiaeYMR315w"
"YALI0_C12573g"	-0.998404575	5.559738986	0.001208388	0.013706382	"no similarity"
"YALI0_D13574g"	-0.995501581	5.79921356	0.007869018	0.046736555	"similar to uniprot|Q12367 Saccharomyces cerevisiaeYLR137w"
"YALI0_E26961g"	-0.995147626	6.600789293	0.000735037	0.009828074	"highly similar to uniprot|P02557 Saccharomycescerevisiae YFL037w TUB2 beta-tubulin"
"YALI0_F05170g"	-0.99424153	6.037914028	0.007631059	0.046003714	"some similarities with uniprot|P40546 Saccharomycescerevisiae YIL019w"
"YALI0_A10296g"	-0.993854269	5.323735244	0.005300705	0.03587404	"weakly similar to uniprot|O18158 Caenorhabditiselegans UDP-N-acetylglucosamine--peptideN-acetylglucosaminyltransferase (EC 2.4.1.-) (O-GlcNAc)(OGT)"
"YALI0_B01452g"	-0.991205751	4.12793564	0.007285625	0.04457701	"similar to CA2749|IPF11465 Candida albicansIPF11465 unknown function"
"YALI0_D08668g"	-0.991176425	5.471961588	0.006652217	0.042058588	"similar to uniprot|P35178 Saccharomyces cerevisiaeYDR087c RRP1 involved in processing rRNA precursorspecies"
"YALI0_E21912g"	-0.989457012	6.479275841	0.000981	0.012074067	"uniprot|P78979 Yarrowia lipolyticaprotein-translocation complex alpha subunit"
"YALI0_E15620g"	-0.987836979	6.656807781	0.000700071	0.009527233	"similar to uniprot|P32908 Saccharomyces cerevisiaeYFL008w SMC1 chromosome segregation protein"
"YALI0_B01320g"	-0.985845842	5.902465567	0.001400269	0.015145414	"weakly similar to to DEHA-IPF9278.1 Debaryomyceshansenii DEHA0B02046g"
"YALI0_B18480g"	-0.98501872	6.24317082	0.000143642	0.003129629	"weakly similar to uniprot|P53067 Saccharomycescerevisiae YGL241w KAP114 Member of the karyopherin-betafamily nuclear import"
"YALI0_A12111g"	-0.984654588	5.481182574	0.002870278	0.025050831	"some similarities with uniprot|P39083 Saccharomycescerevisiae YOR127w RGA1 RHO-type GTPase-activating proteinfor CDC42P"
"YALI0_E21109g"	-0.984577299	3.638654956	0.003396771	0.02767662	"similar to uniprot|P53334 Saccharomyces cerevisiaeYGR279C Probable family 17 glucosidase SCW4 precursor(Soluble cell wall protein 4)"
"YALI0_E15334g"	-0.984065783	6.012823077	0.003156061	0.026773475	""
"YALI0_F14773g"	-0.983638152	5.317773435	0.002197765	0.021029801	"weakly similar to uniprot|P54790 Saccharomycescerevisiae YLL004w ORC3 origin recognition complex 62 kDasubunit"
"YALI0_B12276g"	-0.979797072	6.625216535	0.006720276	0.042277702	"similar to uniprot|Q06106 Saccharomyces cerevisiaeYPR112C Hypothetical 101.1 kDa protein P8283.19"
"YALI0_D17842g"	-0.975911231	5.526499415	0.006017318	0.039359496	"weakly similar to uniprot|P53264 Saccharomycescerevisiae YGR110w"
"YALI0_C03135g"	-0.975383895	6.662242223	0.008648497	0.049889473	"no similarity"
"YALI0_B10560g"	-0.975296348	7.02239048	0.003364999	0.02767662	"similar to uniprot|P40991 Saccharomyces cerevisiaeYNL061w NOP2 nucleolar protein"
"YALI0_E15928g"	-0.973869945	4.780184312	0.007905652	0.046853753	"weakly similar to uniprot|P54791 Saccharomycescerevisiae YPR162c ORC4 origin recognition complex 56 KDsubunit"
"YALI0_E24541g"	-0.972685019	3.965500827	0.005353613	0.036150314	"weakly similar to uniprot|Q8RXK5 Arabidopsisthaliana Hypothetical 73.4 kDa protein"
"YALI0_A20988g"	-0.972449427	4.104675373	0.008587309	0.049724663	"similar to CA5146|CaYMC2 Candida albicans CaYMC2Carnitine/acylcarnitine translocase"
"YALI0_C15290g"	-0.970837243	6.509861026	0.001725624	0.017805974	"similar to uniprot|P38219 Saccharomyces cerevisiaeYBR025C Hypothetical 44.2 kDa GTP-binding protein"
"YALI0_C18557g"	-0.970757122	6.05757719	0.006309617	0.040613549	"similar to uniprot|P39677 Saccharomyces cerevisiaeYJL102w MEF2 translation elongation factor mitochondrialP7.8.f4.1"
"YALI0_C08371g"	-0.970564632	5.224588953	0.001627311	0.016935783	"weakly similar to uniprot|P16151 Saccharomycescerevisiae YDR414c ERD1 required for retention of luminalER proteins"
"YALI0_E14014g"	-0.96825569	3.870159565	0.000987837	0.012087527	"some similarities with uniprot|P39875 Saccharomycescerevisiae YOR033c DHS1 exonuclease 5-prime end"
"YALI0_C19426g"	-0.966449093	5.8282652	0.004050398	0.030445689	"weakly similar to uniprot|P19735 Saccharomycescerevisiae YBR055c PRP6 snRNP(U4/U6)-associated splicingfactor"
"YALI0_B06600g"	-0.965093267	7.186710876	0.00033432	0.005736199	"similar to uniprot|P38138 Saccharomyces cerevisiaeYBR229c ROT2 glucosidase II catalytic subunit singleton"
"YALI0_E12243g"	-0.963414399	7.566664546	0.004275947	0.031431323	"similar to uniprot|P40069 Saccharomyces cerevisiaeYER110c KAP123 RAN-binding protein"
"YALI0_C10758g"	-0.96295713	3.018997789	0.003705285	0.029122662	"no similarity"
"YALI0_B15378g"	-0.960766319	4.589860652	0.0023322	0.021867085	"weakly similar to uniprot|P09798 Saccharomycescerevisiae YKL022c CDC16 subunit of anaphase-promotingcomplex (cyclosome)"
"YALI0_F21747g"	-0.958007473	3.884671982	0.006948457	0.04312488	"similar to uniprot|Q12510 Saccharomyces cerevisiaeORF YDL156W"
"YALI0_F08679g"	-0.955487619	5.866936425	0.000894396	0.011407518	"weakly similar to uniprot|Q06680 Saccharomycescerevisiae YDR325w YCG1 Yeast Condensin G"
"YALI0_E10747g"	-0.953123868	4.941704152	0.003487992	0.027964959	"similar to uniprot|P40348 Saccharomyces cerevisiaeYJR068w RFC2 DNA replication factor C 41 KD subunit"
"YALI0_D15356g"	-0.953048939	7.6624359	0.005812509	0.038434901	"similar to uniprot|Q12176 Saccharomyces cerevisiaeYDR060w MAK21 protein required for 60S ribosomal subunitbiogenesis"
"YALI0_C21494g"	-0.95243737	7.950123469	0.000438219	0.006858639	"similar to DEHA0E14124g Debaryomyces hansenii IPF11804.1"
"YALI0_D02717g"	-0.950846818	5.026452022	0.002637943	0.023636128	"weakly similar to uniprot|Q9UTT2Schizosaccharomyces pombe splicing factor PRP12P/SAP130"
"YALI0_E03146g"	-0.949747656	7.600313299	0.006793109	0.04255001	"similar to uniprot|P43123 Saccharomyces cerevisiaeYDL103c QRI1 UDP-N-acetylglucosamine pyrophosphorylase"
"YALI0_F24651g"	-0.948675699	7.112516478	0.001911277	0.019145493	"similar to uniprot|P40086 Saccharomyces cerevisiaeYER141W Cytochrome c oxidase assembly protein COX15"
"YALI0_E04444g"	-0.947049896	6.755067052	0.004312363	0.031561326	"similar to uniprot|Q12149 Saccharomyces cerevisiaeYOR001w RRP6"
"YALI0_A17985g"	-0.945216193	7.820769544	0.005690817	0.037789494	"weakly similar to uniprot|P14906 Saccharomycescerevisiae YOR254c SEC63 ER protein-translocation complexsubunit NPL1"
"YALI0_F13189g"	-0.943599907	6.897972599	0.002022733	0.019824749	"uniprot|P42781 Yarrowia lipolytica Dibasicprocessing endoprotease precursor"
"YALI0_F19382g"	-0.942505568	4.782880215	0.001335608	0.014655396	"weakly similar to uniprot|Q9C2K7 Neurospora crassaRelated to nuclear protein SA-1"
"YALI0_C21131g"	-0.942372829	5.420578576	0.00457133	0.032645368	"weakly similar to uniprot|Q8R3N6 Mus musculusSimilar to nuclear matrix protein p84"
"YALI0_B23320g"	-0.940873581	5.141547582	0.004372327	0.031678451	"weakly similar to uniprot|P32585 Saccharomycescerevisiae YGR104c SRB5 DNA-directed RNA polymerase IIholoenzyme and Kornberg's mediator (SRB) subcomplexsubunit"
"YALI0_E34375g"	-0.937152982	5.557507662	0.000222984	0.004287659	"similar to uniprot|P38991 Saccharomyces cerevisiaeYPL209c IPL1 ser/thr protein kinase P108.1.f16.1"
"YALI0_E22671g"	-0.936661043	5.215021679	0.001435052	0.015384269	"no similarity"
"YALI0_D25872g"	-0.93650024	4.027256764	0.002948479	0.025570955	"similar to uniprot|P32867 Saccharomyces cerevisiaeYPL232W SSO1 protein"
"YALI0_E24431g"	-0.935508238	3.357392483	0.005074792	0.034850356	"weakly similar to uniprot|P38086 Saccharomycescerevisiae YBR073w RDH54 required for mitoticdiploid-specific recombination and repair and meiosis"
"YALI0_F15763g"	-0.934361538	5.387513582	0.000173655	0.003650598	"weakly similar to uniprot|P50275 Saccharomycescerevisiae YOR058c ASE1 microtubule-associated protein(nonmotor)"
"YALI0_B10494g"	-0.930882836	7.379592317	0.000907543	0.011475962	"similar to CAGL0K09768g Candida glabrata Similar touniprot|P27929 Saccharomyces cerevisiae YNL137c NAM9ribosomal protein mitochondrial"
"YALI0_E20251g"	-0.930072545	5.895873897	0.005217019	0.03550504	"no similarity"
"YALI0_A13299g"	-0.929551824	5.485065944	0.000318782	0.005548451	"weakly similar to uniprot|P21827 Saccharomycescerevisiae YGL097w SRM1 GDP/GTP exchange factor forGSP1P/GSP2P"
"YALI0_D25168g"	-0.925458376	8.808982294	0.006092667	0.039595797	"similar to uniprot|P06106 Saccharomyces cerevisiaeYLR303w MET25 O-acetylhomoserine sulfhydrylase P5.26.f3.1"
"YALI0_F24563g"	-0.923694566	6.418544019	0.001865807	0.018835326	"uniprot|Q8WZL7 Yarrowia lipolytica Nup85 protein"
"YALI0_C12496g"	-0.921958068	5.745554699	0.001448545	0.015474141	"weakly similar to uniprot|P36589Schizosaccharomyces pombe Cell division control protein14"
"YALI0_C21516g"	-0.920311723	5.252619732	0.007640703	0.046003714	"weakly similar to uniprot|Q15166 Homo sapiens Serumparaoxonase/arylesterase 3"
"YALI0_D03267g"	-0.919956299	6.840604017	0.003008711	0.025922847	"similar to uniprot|P21269 Saccharomyces cerevisiaeYER168c CCA1 tRNA nucleotidyltransferase"
"YALI0_D05379g"	-0.919885877	5.967928611	0.000553375	0.008057338	"similar to uniprot|P38928 Saccharomyces cerevisiaeYIL140w SRO4 required for axial pattern of budding"
"YALI0_D26103g"	-0.918118314	6.734808772	0.001837796	0.018668758	"similar to uniprot|Q00313 Candida albicans DNAtopoisomerase I (EC 5.99.1.2)"
"YALI0_E31273g"	-0.917702751	3.337661705	0.002876572	0.025063503	"weakly similar to uniprot|Q8SY55 Drosophilamelanogaster GH09355p"
"YALI0_F06534g"	-0.914922702	4.58133054	0.002003544	0.0196685	"weakly similar to uniprot|Q06683 Saccharomycescerevisiae YDR332w"
"YALI0_F02299g"	-0.914221951	5.992408865	0.001528693	0.016047306	"similar to uniprot|P11325 Saccharomyces cerevisiaeYLR382c NAM2 leucine--tRNA ligase precursor mitochondrial"
"YALI0_E29667g"	-0.911990158	6.388643306	0.006502674	0.041433365	"weakly similar to uniprot|P33421 Saccharomycescerevisiae YKL141w SDH3 cytochrome b560 subunit ofrespiratory complex II"
"YALI0_B00572g"	-0.911615367	7.329308353	0.002571459	0.023332573	"similar to uniprot|P53128 Saccharomyces cerevisiaeYGL125W Methylenetetrahydrofolate reductase 2"
"YALI0_E31779g"	-0.911058233	7.247508929	0.006730561	0.042289425	"similar to uniprot|Q08960 Saccharomyces cerevisiaeYPL207w YP07 Hypothetical 89.8 kDa protein"
"YALI0_A13101g"	-0.908840811	7.375505307	0.008595298	0.049724663	"weakly similar to uniprot|P34160 Saccharomycescerevisiae YMR125w GCR3 large subunit of the nuclearcap-binding protein complex CBC singleton"
"YALI0_F02431g"	-0.90635537	3.82942749	0.003177068	0.026876394	"weakly similar to uniprot|P06778 Saccharomycescerevisiae YML032c RAD52 recombination and DNA repairprotein"
"YALI0_F26433g"	-0.905059156	6.243435434	0.002733844	0.024138331	"similar to uniprot|P15179 Saccharomyces cerevisiaeYPL104w MSD1 aspartyl-tRNA synthetase"
"YALI0_C10692g"	-0.903461311	4.144238026	0.001086031	0.012721256	"similar to uniprot|P16522 Saccharomyces cerevisiaeYHR166c CDC23 subunit of anaphase-promoting complex(cyclosome)"
"YALI0_E03542g"	-0.901457052	5.131890689	0.003100428	0.026524427	"no similarity"
"YALI0_D15642g"	-0.898606191	6.77301314	0.007592316	0.045849111	"similar to uniprot|Q12496 Saccharomyces cerevisiaeYOL098c"
"YALI0_C14036g"	-0.896209329	5.461899477	0.003774684	0.0293495	"similar to uniprot|Q06510 Saccharomyces cerevisiaeYPR140w similarity to human BTHS gene involved in Barthsyndrome"
"YALI0_F02409g"	-0.895759825	6.290629469	0.00050172	0.007503501	"weakly similar to uniprot|O13961Schizosaccharomyces pombe SPAC1786.03 Nuclear envelopeprotein cut11"
"YALI0_D04400g"	-0.892940406	3.937443375	0.004047539	0.030445689	"no similarity"
"YALI0_D14652g"	-0.892609227	6.634531903	0.001513116	0.015966801	"similar to uniprot|P32558 Saccharomyces cerevisiaeYGL207w SPT16 general chromatin factor"
"YALI0_E04268g"	-0.886535956	4.302629517	0.000492902	0.007408212	"no similarity possibly noncoding"
"YALI0_E06941g"	-0.886091347	6.612605877	0.004431769	0.031994306	"similar to uniprot|P53070 Saccharomyces cerevisiaeYGL236c MTO1"
"YALI0_E28875g"	-0.88571828	4.499978116	0.007878161	0.046736555	"similar to uniprot|P09230 Yarrowia lipolytica XPR2Alkaline extracellular protease precursor (EC 3.4.21.-)(AEP)"
"YALI0_B10582g"	-0.884690086	6.042794336	0.006624473	0.041971167	"similar to uniprot|P41814 Saccharomyces cerevisiaeYNL062c GCD10translation initiation factor eIF3RNA-binding subunit"
"YALI0_B11836g"	-0.884067544	7.138405117	0.005475276	0.036717325	"weakly similar to uniprot|Q12387 Saccharomycescerevisiae YOL076w DEC_1 necessary for mitochondrialinheritance and organisation of the actin cytoskeletonsingleton"
"YALI0_E05489g"	-0.879251394	7.151653119	0.002678735	0.023926957	"weakly similar to uniprot|P43556 Saccharomycescerevisiae YFL047w"
"YALI0_D04136g"	-0.878977997	6.603005576	0.003888211	0.029849039	"no similarity"
"YALI0_C15400g"	-0.877456335	7.409043205	0.004757093	0.033450228	"similar to ca|IPF9132 Candida albicans"
"YALI0_F24783g"	-0.876727624	6.152865663	0.002449186	0.022600271	"similar to uniprot|P38989 Saccharomyces cerevisiaeYFR031c SMC2 chromosome segregation protein"
"YALI0_E09471g"	-0.875538016	6.82930423	0.000441528	0.006881381	"uniprot|O43108 Yarrowia lipolyticaCalcium-transporting ATPase 1"
"YALI0_F28391g"	-0.87535144	5.349098517	0.007667896	0.046075838	"similar to uniprot|P23394 Saccharomyces cerevisiaeYDR243c PRP28 pre-mRNA splicing factor RNA helicase"
"YALI0_B11550g"	-0.874709601	6.119931264	0.003509688	0.028045094	"similar to uniprot|Q873P1 Emericella nidulans AvaBprotein"
"YALI0_E32043g"	-0.869686397	7.249720298	0.007033934	0.043474017	"similar to uniprot|Q05946 Saccharomyces cerevisiaeYLR222c UTP13"
"YALI0_E30569g"	-0.869304231	3.685885428	0.0078322	0.0466594	"similar to uniprot|O73931 Salmo salar U2snRNP-specific A protein"
"YALI0_B10780g"	-0.867429444	6.611839966	0.005351052	0.036150314	"similar to uniprot|P39926 Saccharomyces cerevisiaeYMR183c SSO2 syntaxin (T-SNARE)"
"YALI0_C12056g"	-0.86705095	5.238562868	0.001843143	0.018668758	"similar to uniprot|P53753 Saccharomyces cerevisiaeYNR067c similarity to beta-glucan-elicitor receptor -Glycine max"
"YALI0_B02552g"	-0.866430371	5.049289236	0.003922728	0.029971972	"weakly similar to wi|NCU01254.1 Neurospora crassaNCU01254.1 hypothetical protein"
"YALI0_E03278g"	-0.863194272	5.916134541	0.003773841	0.0293495	"similar to uniprot|Q03254 Saccharomyces cerevisiaeYMR277w FCP1 TFIIF interacting component of CTDphosphatase and DEHA0F03498g Debaryomyces hanseniipossible transmembrane segment"
"YALI0_A17578g"	-0.863150008	6.03999063	0.008341615	0.048722433	"some similarities with uniprot|P32019 Type IIinositol- 1 4 5-trisphosphate 5-phosphatase precursor andother Phosphoinositide 5-phosphatase"
"YALI0_B13420g"	-0.861577301	6.374680758	0.003454027	0.027931961	"similar to uniprot|Q07938 Saccharomyces cerevisiaeYLR017w MEU1 multiple enhancer of UAS2 singleton"
"YALI0_D11132g"	-0.860203312	7.126683277	0.006822177	0.042687938	"similar to uniprot|P36037 Saccharomyces cerevisiaeYKL213c DOA1 involved in ubiquitin-dependent proteolysisP29.1.f3.1"
"YALI0_E05005g"	-0.858239475	7.940608774	0.00567021	0.037699738	"similar to uniprot|P38707 Saccharomyces cerevisiaeYHR019c DED81 asparaginyl-tRNA-synthetase"
"YALI0_B16918g"	-0.857060872	6.201658262	0.000886462	0.011351592	"weakly similar to uniprot|P38630 Saccharomycescerevisiae YOR217w RFC1 DNA replication factor C 95 KDsubunit"
"YALI0_E10989g"	-0.856359575	4.832907102	0.004817651	0.033656878	"weakly similar to uniprot|Q00916 Saccharomycescerevisiae YIL061c SNP1 U1 small nuclearribonucleoprotein"
"YALI0_D15774g"	-0.853716492	6.563833719	0.005486079	0.036717325	"weakly similar to uniprot|P47158 Saccharomycescerevisiae YJR122w CAF17 CCR4 associated factor"
"YALI0_D17424g"	-0.853412323	7.333682221	0.00065515	0.00908065	"similar to uniprot|P32906 Saccharomyces cerevisiaeYJR131w MNS1 ER alpha1 2-mannosidase"
"YALI0_F23397g"	-0.846901613	6.480471758	0.003901373	0.029912172	"similar to uniprot|P40340 Saccharomyces cerevisiaeYGR270w YTA7 26S proteasome subunit"
"YALI0_D13618g"	-0.845953207	2.915381494	0.0082202	0.048199181	"no similarity"
"YALI0_E34397g"	-0.844900887	6.20799604	0.004415448	0.031914524	"weakly similar to CAGL0E05698g Candida glabrata"
"YALI0_E18744g"	-0.841940186	4.351407369	0.007096093	0.043724351	"no similarity"
"YALI0_E31889g"	-0.837624859	4.27355353	0.000933866	0.011759723	"weakly similar to uniprot|Q8EL71 Oceanobacillusiheyensis Hypothetical conserved protein"
"YALI0_E22000g"	-0.835857517	5.02903272	0.006381555	0.041032995	"similar to uniprot|P23796 Saccharomyces cerevisiaeYMR283c RIT1 initiator tRNA phosphoribosyl-transferase"
"YALI0_C09185g"	-0.835788785	5.682864872	0.000701526	0.009527233	"weakly similar to uniprot|P41813 Saccharomycescerevisiae YNL068C Fork head protein homolog 2"
"YALI0_D00539g"	-0.83456451	5.789221295	0.00436606	0.031678451	"weakly similar to uniprot|P53207 Saccharomycescerevisiae YGR013w SNU71 associated with U1 snRNP nocounterpart in mammalian U1 snRNP"
"YALI0_E28644g"	-0.828206882	5.864857367	0.00498249	0.034352325	"weakly similar to uniprot|Q04748 Saccharomycescerevisiae YMR066w SOV1 hypothetical protein singleton"
"YALI0_F07557g"	-0.82672439	5.078779859	0.006156657	0.039883283	"some similarities with uniprot|P54199 Saccharomycescerevisiae YDL028c MPS1 serine/threonine/tyrosine proteinkinase"
"YALI0_D00737g"	-0.824539258	7.55687202	0.002617442	0.023536256	"uniprot|Q9UUT9 Yarrowia lipolytica Subunit NUHM ofprotein NADH:ubiquinone oxidoreductase (Complex I) (EC1.6. 99.3)"
"YALI0_E06347g"	-0.822470314	5.41236003	0.002617979	0.023536256	"weakly similar to uniprot|Q7RXP6 Neurospora crassaNCU00162.1"
"YALI0_B14201g"	-0.820097036	7.312618839	0.000993787	0.012134963	"similar to uniprot|P32328 Saccharomyces cerevisiaeYPR111w DBF20 cell cycle protein kinase P108.1.f3.6 oruniprot|P22204 Saccharomyces cerevisiae YGR092w DBF2ser/thr protein kinase P108.1.f16.1"
"YALI0_F18436g"	-0.81746021	6.370430465	0.004842464	0.033752366	"similar to uniprot|Q9Y7B3 Emericella nidulans DopAdevelopmental regulatory gene"
"YALI0_E09823g"	-0.817060128	4.335762848	0.003517672	0.028071859	"similar to DEHA0F24321g Debaryomyces hansenii"
"YALI0_E09240g"	-0.809802414	6.027277429	0.002133193	0.020509123	"weakly similar to uniprot|P33893 Saccharomycescerevisiae YBL080c PET112 required to maintain rho+mitochondrial DNA"
"YALI0_F13277g"	-0.809148956	6.665406203	0.006829487	0.042689583	"similar to wi|NCU09191.1 Neurospora crassaNCU09191. 1 hypothetical protein"
"YALI0_B11968g"	-0.808450669	6.331906216	0.00663893	0.042018808	"similar to uniprot|P36009 Saccharomyces cerevisiaeYKL078w DHR2 Probable ATP-dependent RNA helicase (DEAH-boxRNA helicase DHR2) (JA2)"
"YALI0_E09449g"	-0.803570898	4.88752986	0.005390351	0.03635786	"similar to uniprot|P32579 Saccharomyces cerevisiaeYGL169w SUA5 translation initiation protein"
"YALI0_A20504g"	-0.787392135	5.567691831	0.002106179	0.020313897	"weakly similar to uniprot|Q8WZS2 Neurospora crassaDynactin (150 kDa dynein-associated polypeptide) ro-3"
"YALI0_F17248g"	-0.783554009	8.086297667	0.006516373	0.041459741	"uniprot|Q9UUU1 Yarrowia lipolytica NUCM proteinprecursor"
"YALI0_B21384g"	-0.778652232	6.760809184	0.003533967	0.028164789	"weakly similar to uniprot|O42184 Gallus gallusRestin (Cytoplasmic linker protein-170) (CLIP-170)"
"YALI0_E01254g"	-0.77820764	5.695462847	0.008150096	0.047898338	"similar to uniprot|P07172 Saccharomyces cerevisiaeYIL116w HIS5 histidinol-phosphate aminotransferase"
"YALI0_E02156g"	-0.777896151	5.01529011	0.008612136	0.049727083	"similar to uniprot|Q99271 Saccharomyces cerevisiaeYLR138w NHA1 putative Na+/H+ antiporter possibletransmembrane segments"
"YALI0_B08228g"	-0.777828184	6.289793261	0.001387828	0.015037701	"weakly similar to uniprot|P53107 Saccharomycescerevisiae YGL164C Ran-specific GTPase-activating protein30 (Ran-binding protein 30) (RANBP30)"
"YALI0_C18535g"	-0.775289476	6.853325852	0.001918658	0.019145493	"similar to uniprot|P08425 Saccharomyces cerevisiaeYPR047w MSF1 phenylalanine--tRNA ligase alpha chainmitochondrial"
"YALI0_F23287g"	-0.772799963	5.887504401	0.003704721	0.029122662	"weakly similar to uniprot|P06243 Saccharomycescerevisiae YDL017w CDC7 protein kinase P108.1.f3.4 Celldivision control protein 7"
"YALI0_C19129g"	-0.772706798	6.455965302	0.005962377	0.039084545	"similar to uniprot|Q12267 Saccharomyces cerevisiaeYLR086w SMC4 Stable Maintenance of Chromosomes P37.1.f4.2"
"YALI0_E26895g"	-0.753136475	7.255215596	0.007842045	0.0466594	"weakly similar to DEHA0E18150g Debaryomyceshansenii"
"YALI0_C23232g"	-0.751852711	6.356416446	0.005951834	0.039084545	"weakly similar to uniprot|Q12102 Saccharomycescerevisiae YLR115w CFT2 cleavage and polyadenylationspecificity factor part of CF II"
"YALI0_E34551g"	-0.750474848	7.303856299	0.00448799	0.032284742	"similar to uniprot|Q9P424 Ajellomyces capsulataPutative calcium transporting ATPase"
"YALI0_C22770g"	-0.746555135	7.131797717	0.006155101	0.039883283	"uniprot|Q9P496 Yarrowia lipolytica Protein kinasecla4 YlCLA4"
"YALI0_E15642g"	-0.738367526	5.867264646	0.004189097	0.031056746	"some similarities with uniprot|P22336 Saccharomycescerevisiae YAR007c RFA1 DNA replication factor A 69 KDsubunit"
"YALI0_E20207g"	-0.710071354	4.876456387	0.003396648	0.02767662	"weakly similar to uniprot|P04807 Saccharomycescerevisiae YGL253w HXK2 hexokinase II"
"YALI0_E21153g"	-0.702360148	6.148477892	0.006761375	0.042439011	"similar to uniprot|Q02724 Saccharomyces cerevisiaeYPL020c ULP1 Ubl-specific protease"
"YALI0_C04070g"	-0.683619423	5.484191942	0.008662941	0.049925244	"some similarities with uniprot|P50875 Saccharomycescerevisiae YOL148c SPT20 member of the TBP class of SPTproteins that alter transcription site selection"
"YALI0_E32153g"	-0.678782349	7.011808883	0.007634695	0.046003714	"weakly similar to uniprot|Q06678 Saccharomycescerevisiae YDR322w MRPL35 ribosomal protein YmL35 of thelarge subunit mitochondrial singleton"
"YALI0_E34243g"	0.678091823	4.82267144	0.006505387	0.041433365	"similar to uniprot|O59806 Schizosaccharomyces pombeHypothetical 28.3 kDa protein"
"YALI0_E05533g"	0.689281553	6.004649967	0.005142613	0.035077487	"uniprot|P41929 Lysine acetyltransferase"
"YALI0_C04114g"	0.71375095	7.176425171	0.003474977	0.027964959	"weakly similar to uniprot|P53281 Saccharomycescerevisiae YGR136w"
"YALI0_F15807g"	0.715804333	5.151244181	0.006233053	0.040206178	"weakly similar to uniprot|P33411 Saccharomycescerevisiae YGR006w PRP18 U5 snRNA-associated protein"
"YALI0_F31273g"	0.718392119	7.044764122	0.004603826	0.032767771	"highly similar to uniprot|P18562 Saccharomycescerevisiae YHR128w FUR1 uracil phosphoribosyltransferase"
"YALI0_F31185g"	0.72646884	4.793570223	0.007755212	0.046416322	"some similarities with DEHA0D16104g Debaryomyceshansenii"
"YALI0_C06149g"	0.726814786	7.474961423	0.004090582	0.03055075	"similar to uniprot|P14682 Saccharomyces cerevisiaeYDR054C Ubiquitin-conjugating enzyme E2-34 kDa (EC 6.3.2.19) (Ubiquitin-protein ligase) (Cell division controlprotein 34)"
"YALI0_F15323g"	0.733966794	5.904956023	0.006993414	0.043311974	"similar to uniprot|Q6CBW2 Yarrowia lipolyticaYALI0C15026g"
"YALI0_F25663g"	0.736596953	6.050267384	0.005430853	0.036549639	"weakly similar to uniprot|P40505 Saccharomycescerevisiae YIL084c SDS3 transcriptional regulator"
"YALI0_E04620g"	0.751512344	5.114816212	0.003651094	0.028908071	"weakly similar to uniprot|P29340 Saccharomycescerevisiae YGR133w PAS2 E2 ubiquitin-conjugating enzyme -peroxin and uniprot|P15731 Saccharomyces cerevisiaeYBR082c UBC4 E2 ubiquitin-conjugating enzyme"
"YALI0_E30789g"	0.767666024	4.962060547	0.008051541	0.047532341	"weakly similar to DEHA0A12749g Debaryomyceshansenii IPF 7296.1"
