NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	Protein_name	ec_number	Coverage	MW
KMXK_0D05760	W0TC17	KLMA_40549	0.046217542	0.045244681	0	0	0.087480411	0	0	0	0	0	0	0	 mRNA-capping enzyme subunit alpha - CEG1	2.7.7.50	4	55
KMXK_0A07200	W0T4K7	KLMA_10134	0.176809144	0.056540315	0	0	0	0	0	0	0	0	0	0	 DNA-directed RNA polymerase I subunit RPA49 - RPA49		7	"464,000,015,258,789"
KMXK_0E00660	W0TF21	KLMA_50060	0.094341617	0	0	0	0	0	0	0.182894669	0	0	0	0	 Vacuolar protein sorting-associated protein 26 - PEP8		3	35
KMXK_0H04240			0.219829163	0	0	0	0	0.619929661	0	0	0	0	0	0	No description in DMKU3-1042- NA		3	"196,000,003,814,697"
KMXK_0B02180	W0T6H4	KLMA_20205	0	0	0	0	0	0	0.186360921	0	0	0	0	0	|reversed Pre-mRNA-splicing factor PRP46 - PRP46		1	"47,5"
KMXK_0D01280	W0TDC6	KLMA_40105	0	0	0	0	0.08290678	0	0	0	0	0	0	0.097329577	 Uncharacterized glycosyl hydrolase YBR056W - KLMA_40105		3	"552,000,007,629,395"
KMXK_0A02270	W0T812	KLMA_10612	0	0	0	0	0.177625412	0.264641675	0	0	0	0	0	0	 Protein PRY1 - PRY2		3	31
KMXK_0C01020	W0T7L1	KLMA_30095	0.874824306	0	0	0	0	0	0	0	0	0	0	0	 Signal recognition particle subunit SRP21 - KLMA_30095		9	"161,000,003,814,697"
KMXK_0B08060	W0T8W0	KLMA_20793	0	0.159146735	0	0	0	0	0	0	0	0	0	0.361239973	 MTP18 super family - KLMA_20793		3	"246,000,003,814,697"
KMXK_0H00220	W0TGF7	KLMA_70023	0	0	0	0	0	0	0	0	0	0	0.294626121	0.224957033	|reversed Pheromone-regulated membrane protein 4 - PRM4		2	"320,999,984,741,211"
KMXK_0C02550	W0TBS1	KLMA_30254	0	0.024142688	0	0	0	0.069547585	0	0	0	0	0	0	 Protein VHS3 - VHS3		1	"736,999,969,482,422"
KMXK_0D02790	W0TDS7	KLMA_40255	0	0.181545964	0	0	0	0	0	0	0.55833157	0	0	0	 Translation machinery-associated protein 22 - TMA22		6	"226,000,003,814,697"
KMXK_0F02940	W0TD54	KLMA_60281	0	0	0	0	0	0	0	0	0.193989703	0	0	0	 Inositol-1 - INP54		2	"435,999,984,741,211"
KMXK_0A07790	W0T2Q5	KLMA_10073	0	0.011368285	0	0	0	0	0	0	0.034962343	0	0	0	 Serine/threonine-protein kinase GIN4 - GIN4		1	"127,099,998,474,121"
KMXK_0G02100	W0TI58	KLMA_80200	0	0	0.168794514	0	0	0	0.348000654	0	0	0	0	0	 Uncharacterized protein YGR277C - CAB4		3	"322,999,992,370,605"
KMXK_0A06270	W0T6Z7	KLMA_10232	0	0	0	0	0	0	0	0	0.027934808	0	0	0	|reversed RhoGAP_fMSB1 - MSB1		0	"143,100,006,103,516"
KMXK_0B05420	W0T6F4	KLMA_20527	0.298252917	0	0	0	0	0	0	0.578205783	0	0	0	0	 Ergosterol biosynthetic protein 28 - ERG28		10	"171,000,003,814,697"
KMXK_0A05580	W0T2W9	KLMA_10305	0.147996202	0.144880941	0	0	0	0	0	0	0	0	0	0	 Probable phosphoglycerate mutase YOR283W - KLMA_10305		5	"262,000,007,629,395"
KMXK_0C06590	W0T976	KLMA_30660	0	0.095894691	0	0	0	0	0.33485746	0	0	0	0	0	 V-type proton ATPase subunit D - VMA8		2	"342,999,992,370,605"
KMXK_0E05040	W0TGA5	KLMA_50500	0	0	0	0	0	0.159734373	0	0	0.170532652	0	0	0	 Epsin-like protein - ENT5		2	47
KMXK_0C05250	W0T8A3	KLMA_30532	0	0.583775912	0	0	0	0	0	0	0	0	0	0	" Cytochrome c oxidase protein 20, mitochondrial - COX20"		10	"217,999,992,370,605"
KMXK_0H01650	W0TF78	KLMA_70167	0	0.456265132	0	0	0.882186816	0	0	0	0	0	0	0	 Uncharacterized protein YER071C - TDA2		10	"123,000,001,907,349"
KMXK_0B05310	W0T6E3	KLMA_20517	0	0.165880166	0	0	0	0	0	0	0	0	0	0	 Protein CAJ1 - CAJ1		5	"484,000,015,258,789"
KMXK_0B02260	W0T5G4	KLMA_20212	0	0.069983272	0	0	0	0	0	0.138589806	0	0	0	0	 NAD-dependent deacetylase HST2 - HST2	3.5.1.-	3	"407,999,992,370,606"
KMXK_0B05640	W0T5W7	KLMA_20549	0	0	0	0	0	0	0	0	0	0	0.06282704	0.047970575	 Beta-glucan synthesis-associated protein KRE6 - KRE6		1	"833,000,030,517,578"
KMXK_0C00530			0.381136252	0.373113486	0	0	0	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		10	"141,999,998,092,651"
KMXK_0D05560	W0TEL8	KLMA_40530	0	0	0	0	0.435449212	0.648769834	0	0	0	0	0	0	 mRNA transport regulator MTR2 - MTR2		6	"192,999,992,370,605"
KMXK_0F04100	W0TH63	KLMA_60158	0.2433829	0.238259787	0	0	0	0	0	0	0	0	0	0	 Signal peptidase complex catalytic subunit SEC11 - SEC11	3.4.21.89	8	"188,999,996,185,303"
KMXK_0H04120	W0TF51	KLMA_70414	0	0.118133763	0	0	0	0	0	0	0.363311902	0	0	0	 Ribosome biogenesis protein NSA2 - NSA2		3	"296,000,003,814,697"
KMXK_0A01470	W0T4K9	KLMA_10693	0	0.017599431	0	0	0	0.050698492	0	0	0	0	0	0	 Protein HIR - HIR2		2	"956,999,969,482,422"
KMXK_0E00990	W0TF53	KLMA_50090	0	0	0	0.066342658	0.044699422	0	0	0	0	0	0	0	 RHO GTPase-activating protein RGD1 - RGD1		1	"790,999,984,741,211"
KMXK_0C02420	W0T9P4	KLMA_30241	0.045439697	0.044483209	0	0	0	0	0	0	0	0	0	0	 Growth regulation protein - WHI2		2	"529,000,015,258,789"
KMXK_0F01770	W0TDG2	KLMA_60396	0.025602425	0	0	0	0	0	0	0	0.077081008	0	0	0	 Nucleolar protein 4 - NOP4		3	"77,5"
KMXK_0D02040	W0T9U5	KLMA_40176	0	0	0	0	0	0	0	0	0.065064636	0	0	0	 Metal resistance protein YCF1 - YCF1		1	"170,300,003,051,758"
KMXK_0G01160	W0TJT9	KLMA_80108	0	0.695854923	0	0	0	0	2.429876044	0	0	0	0	0	 Protease B inhibitors 2 and 1 - KLMA_80108		15	"969,999,980,926,514"
KMXK_0H01350	W0TF52	KLMA_70137	0	0	0	0	0.036932466	0	0	0	0	0	0.056785148	0	 AP-1 complex subunit gamma-1 - APL4		1	"894,000,015,258,789"
KMXK_0B03510	W0T9P6	KLMA_20336	0	0.029772511	0	0	0.057565031	0	0	0	0	0	0	0	 Translation initiation factor eIF-2B subunit delta - GCD2		3	"673,000,030,517,578"
KMXK_0E02100	W0TBU2	KLMA_50206	0	0	0	0	0.452008592	0	0	0	0	0	0	0	 Sulfhydryl oxidase - ERV1	1.8.3.2	6	"192,000,007,629,395"
KMXK_0A01070	W0T4P3	KLMA_10733	0	0	0	0	0.749566021	0	0	0	0	0	0	0	 Cell polarity protein alp11 - ALF1		11	"282,999,992,370,605"
KMXK_0E01100	W0TBE7	KLMA_50101	0	0	0	0	0.095839382	0.142789787	0	0	0	0	0	0	 SWIRM domain-containing protein YOR338W - KLMA_50101		3	"495,999,984,741,211"
KMXK_0D02510	W0T9F0	KLMA_40228	0	0	0	0	0	0	0	0	0.050203806	0	0	0	 U3 small nucleolar RNA-associated protein 10 - UTP10		1	"200,699,996,948,242"
KMXK_0D04830	W0TEF7	KLMA_40460	0.074291119	0	0	0	0	0	0	0	0	0	0	0	 Bromodomain-containing factor 1 - BDF1		3	"780,999,984,741,211"
KMXK_0F02830	W0TD63	KLMA_60291	0	0.884226416	0	0	0	0	0	0	0	0	0	0	 Multiprotein-bridging factor 1 - MBF1		15	"162,999,992,370,605"
KMXK_0F03840	W0TF90	KLMA_60185	0.062845146	0	0.104202013	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YKL077W - KLMA_60185		5	"452,000,007,629,395"
KMXK_0D02760	W0TBS8	KLMA_40252	0.710817344	0	0	0	0	0	0	0	0	0	0	0	 Transcription elongation factor 1 homolog - ELF1		13	"193,999,996,185,303"
KMXK_0F00330	W0TER4	KLMA_60534	0.059257787	0	0	0	0	0	0	0	0	0	0	0	 Fork head protein homolog 2 - FKH2		2	"894,000,015,258,789"
KMXK_0D00420			0	0.085017159	0	0	0.164380339	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		2	"37,5"
KMXK_0E02470	W0TCZ8	KLMA_50244	0.232193914	0	0	0	0	0	0	0	0	0	0	0	 HNRNP arginine N-methyltransferase - HMT1		8	"395,999,984,741,211"
KMXK_0A02910	W0T436	KLMA_10548	0	0	0	0	0	0	0	0	0	0.044729058	0	0.031741046	 Protein CWH43 - CWH43		1	"111,800,003,051,758"
KMXK_0A02240	W0T3Q6	KLMA_10615	0.263199688	0.25765944	0	0	0	0	0	0	0	0	0	0	 54S ribosomal protein L23 - rplM		7	18
KMXK_0B00620	W0T8U1	KLMA_20051	0.411846599	0	0	1.156992148	0	0	0	0	0	0	0	0	 rRNA-processing protein - CGR1		7	"143,999,996,185,303"
KMXK_0B04740	W0T7Z9	KLMA_20463	0	0.113193256	0.191718594	0	0	0	0	0	0	0	0	0	 UPF0082 protein YGR021W - HAH1		3	"29,5"
KMXK_0A07490	W0T4H6	KLMA_10104	0	0	0.00840533	0	0	0.014295768	0	0	0	0	0	0	 FH2 super family - BNI1		0	"208,5"
KMXK_0D01350	W0TBD8	KLMA_40112	0	0	0	0	0.033643808	0	0	0	0	0.05565811	0	0	 Serine/threonine-protein kinase ppk29 - AKL1		1	"965,999,984,741,211"
KMXK_0A03550	W0T5K6	KLMA_10484	0.040797768	0	0	0	0	0	0	0	0.122829498	0	0	0	 RNA helicase - HAS1	3.6.4.13	4	"567,999,992,370,605"
KMXK_0D02480	W0TDQ2	KLMA_40225	0.398580096	0	0	0	0	0	0	0	0	0	0	0	 5-amino-6-(5-phosphoribosylamino)uracil reductase - RIB7		10	28
KMXK_0A07940	W0T2N8	KLMA_10058	0	0.498269146	0	0	0.96340141	0	0	0	0	0	0	0	 Glutaredoxin-1 - GRX2		17	"11,5"
KMXK_0G00460	W0TFE8	KLMA_80036	0	0.080112339	0	0	0	0	0	0.158648676	0	0	0	0	 Small glutamine-rich tetratricopeptide repeat-containing protein 2 - SGT2		7	"352,000,007,629,395"
KMXK_0B02070	W0T760	KLMA_20193	0	0	0	0	0.034354417	0	0	0	0	0	0	0.04033085	 Peroxisomal long-chain fatty acid import protein 2 - PXA1		3	"971,999,969,482,422"
KMXK_0B05910	W0T6J9	KLMA_20577	0	0.028413675	0	0	0	0	0	0.056268386	0	0	0	0	 Ubiquitin-activating enzyme E1-like - UBA2		3	"713,000,030,517,578"
KMXK_0C06210	W0T8G9	KLMA_30622	0	0.373113486	0	0	0	0	0	0	0	0	0	0	 54S ribosomal protein L13 - MRPL13		11	"291,000,003,814,697"
KMXK_0F02660	W0TEU1	KLMA_60307	0	0.042597634	0	0	0	0	0	0	0.131005962	0	0	0	 Uncharacterized protein - KLMA_60307		3	"557,999,992,370,606"
KMXK_0A04440			0.050909214	0	0	0	0	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		2	"993,000,030,517,578"
KMXK_0G02760	W0TIB4	KLMA_80265	0.014450832	0	0	0	0	0	0	0	0.043506999	0	0	0	 Probable serine/threonine-protein kinase YOL100W - PKH1		2	"108,800,003,051,758"
KMXK_0C05810	W0TAR0	KLMA_30581	0	0	0	0	0.317090731	0.47242915	0	0	0	0	0	0	 Uncharacterized protein YDR476C - KLMA_30581		5	"243,999,996,185,303"
KMXK_0C00540	W0T7H7	KLMA_30050	0	0.013823838	0	0	0	0	0	0	0	0.044217605	0	0	 Uncharacterized protein YJR061W - KLMA_30050		2	"114,5"
KMXK_0D02850	W0TA40	KLMA_40261	0	0	0	0	0	0	0	0.003124412	0.004852179	0	0	0	 Transcription-associated protein 1 - TRA1		0	"433,5"
KMXK_0D04710	W0TBS5	KLMA_40449	0	0.057437755	0	0	0.111055671	0	0	0	0	0	0	0	 Epsin-3 - ENT3		5	"450,999,984,741,211"
KMXK_0C03150			0.070853373	0	0	0.199046918	0	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		3	"41,5"
KMXK_0E04090	W0TDB9	KLMA_50404	0.049732722	0	0	0	0	0	0	0.096413968	0	0	0	0	 AP-1 complex subunit mu-1-I - APM1		4	"517,000,007,629,395"
KMXK_0H01990	W0TGU8	KLMA_70198	0.221814891	0.217145776	0	0	0	0	0	0	0	0	0	0	 54S ribosomal protein IMG2 - IMG2		7	"203,999,996,185,303"
KMXK_0A04850	W0T5B2	KLMA_10379	0	0.013960709	0	0	0	0	0	0	0	0	0	0.031688782	 RSC chromatin remodeling complex subunit RSC8 - SWI3		3	"109,599,998,474,121"
KMXK_0A01330	W0T8C9	KLMA_10707	0.05008999	0	0	0	0	0.141256376	0	0	0	0	0	0	 Mannan polymerase II complex ANP1 subunit - ANP1		2	"514,000,015,258,789"
KMXK_0G02640	W0TGQ9	KLMA_80254	0	0	0	0	0	0	0	0	0.040765101	0.042398406	0	0	 Nucleoporin NUP120 - NUP120		0	"115,900,001,525,879"
KMXK_0G00790	W0TJR0	KLMA_80068	0.272704895	0	0	0	0	0	0	0	0	0	0	0	 Mitochondrial substrate carrier family protein L - mcfL		6	"350,999,984,741,211"
KMXK_0F02020	W0TFR0	KLMA_60370	0	0.403177393	0	0	0	0	0	0.798423323	0	0	0	0	 Mitochondrial pyruvate carrier - FMP37		9	"136,000,003,814,697"
KMXK_0E02300	W0TDK9	KLMA_50227	0	0	0	0	0	0	0	0	0.373655615	0	0	0	 Tyrosine-protein phosphatase CDC14 - CDC14		4	"582,000,007,629,395"
KMXK_0E05430	W0TCP7	KLMA_50546	0	0.502050551	0	0	0	0	0	0	0	0	0	0	 High mobility group protein 1 - HMO1		16	24
KMXK_0D03050	W0TC04	KLMA_40282	0.036768814	0	0	0	0	0	0	0	0	0	0.107006473	0	 Uncharacterized protein YJL016W/YJL017W - KLMA_40282		4	"610,999,984,741,211"
KMXK_0C01590	W0T9H9	KLMA_30156	0	0	0	0	0	0.066597059	0	0	0.071099118	0	0	0	 Chitin biosynthesis protein CHS6 - CHS6		1	"813,000,030,517,578"
KMXK_0A01220	W0T4N1	KLMA_10718	0	0.022911772	0	0	0	0	0	0	0	0	0.068112749	0	 Nucleoporin NUP85 - NUP85		3	"82,5"
KMXK_0C04860	W0TCE7	KLMA_30489	1.083613058	0	0	0	0	0	0	0	0	0	0	0	 54S ribosomal protein L50 - MRPL50		20	"148,000,001,907,349"
KMXK_0B05250	W0T6D9	KLMA_20512	0	0.058358494	0	0	0	0	0	0.115568937	0	0	0	0	 [Pyruvate dehydrogenase [lipoamide]] kinase - PKP1		4	"469,000,015,258,789"
KMXK_0E06250	W0TGP1	KLMA_50630	0.146451415	0	0	0	0	0	0	0	0	0	0	0	 Cytosolic Fe-S cluster assembly factor NAR1 - NAR1		2	"509,000,015,258,789"
KMXK_0A03080	W0T421	KLMA_10533	0	0	0	0.038159613	0	0	0	0	0	0	0	0.030183374	 Exosome complex exonuclease DIS3 - DIS3		2	"113,900,001,525,879"
KMXK_0D00520	W0T8V0	KLMA_40038	0	0	0	0	0.06959589	0	0	0	0.11069956	0	0	0	 Peroxisomal membrane protein PEX30 - PEX30		3	"614,000,015,258,789"
KMXK_0A06080	W0T2S1	KLMA_10250	0	0	0	0	0.046039303	0	0	0.04715443	0	0	0	0	 YAP1-binding protein 1 - YBP1		1	"805,999,984,741,211"
KMXK_0G00950	W0TFI9	KLMA_80086	1.166775879	1.142215714	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YOR020W-A - KLMA_80086		52	"630,000,019,073,486"
KMXK_0G02830	W0THN2	KLMA_80272	0	0.026620836	0	0	0	0	0	0.052717976	0	0	0	0	 Pumilio homology domain family member 6 - PUF6		1	"74,5"
KMXK_0E05740	W0TC58	KLMA_50578	0.085546943	0.083746214	0	0	0	0	0	0	0	0	0	0	 Dephospho-CoA kinase CAB5 - CAB5		3	"365,999,984,741,211"
KMXK_0D05590	W0TCM1	KLMA_40532	0	0	0	0	0.216247849	0	0	0.221485631	0	0	0	0	 Cell membrane protein YLR414C - PUN1		4	"303,999,996,185,303"
KMXK_0B07690	W0TAT7	KLMA_20756	0	0	0	0	0.126706338	0.188778043	0	0	0	0	0	0	 Bud neck protein 5 - BNI5		5	"41,5"
KMXK_0C04820	W0T8N7	KLMA_30485	0	0	0	0	0.059431656	0.088546412	0	0	0	0	0	0	 O-acyltransferase - ARE2		1	"699,000,015,258,789"
KMXK_0C06780	W0TAZ6	KLMA_30676	0.738008639	0	0	0	0	0	0	1.430734916	0	0	0	0	 Uncharacterized bolA-like protein YGL220W - FRA2		17	"939,999,961,853,027"
KMXK_0F03420	W0TEM6	KLMA_60232	0.437604281	0	0	0	0	0	0	0	0	0	0	0	 Ribosome biogenesis protein 15 - NOP15		8	"263,999,996,185,303"
KMXK_0A06100	W0T3A6	KLMA_10248	0	0.045869182	0.077689921	0	0	0	0	0	0	0	0	0	 Probable protein kinase YGL059W - PKP2		4	"54,5"
KMXK_0E02330	W0TFL2	KLMA_50230	0	0	0	0.303529838	0	0	0	0	0	0	0	0	 Mitochondrial chaperone TCM62 - TCM62		3	"629,000,015,258,789"
KMXK_0G04030	W0TH53	KLMA_80399	0.028512338	0.027912164	0	0	0	0	0	0	0	0	0	0	 Pre-rRNA-processing protein ESF1 - ESF1		3	"738,000,030,517,578"
KMXK_0C03560			0	0	0	0	0	0	0	0	0.173885678	0	0	0	No description in DMKU3-1042- NA		2	"931,999,969,482,422"
KMXK_0B07810	W0T8T2	KLMA_20768	0.279839765	0	0	0	0	0	0	0.542509262	0	0	0	0	 Glucosamine 6-phosphate N-acetyltransferase - GNA1		12	"172,000,007,629,395"
KMXK_0A00470	W0T5U8	KLMA_10796	0	0	0	0	0.139657464	0	0	0	0.22213984	0	0	0	 Peptide-N(4)-(N-acetyl-beta-glucosaminyl) asparagine amidase - PNG1		3	"415,999,984,741,211"
KMXK_0C01220	W0T722	KLMA_30117	0	0	0	0	0	0.068124126	0	0	0	0	0	0.053678774	 AP complex subunit beta - APL2		2	"800,999,984,741,211"
KMXK_0E01430	W0TFB3	KLMA_50135	0	0.476518573	0	0	0	0	0	0.943662887	0	0	0	0	 ATP synthase subunit H - KLMA_50135		11	"121,000,003,814,697"
KMXK_0B03740	W0T5E2	KLMA_20359	0	0	0.083652301	0	0	0	0	0	0.151893711	0	0	0	 Nucleolar protein 12 - NOP12		3	"50,5"
KMXK_0G02650	W0TIA5	KLMA_80255	0.03353375	0.032827878	0	0	0	0	0	0	0	0	0	0	 Factor arrest protein 8 - FAR8		2	"639,000,015,258,789"
KMXK_0D05200	W0TAT5	KLMA_40496	0.022491156	0	0	0	0	0	0	0.043602312	0	0	0	0	 Pseudouridine-metabolizing bifunctional protein C1861.05 - KLMA_40496		1	"800,999,984,741,211"
KMXK_0F00700	W0TEK3	KLMA_60494	0	0.019025226	0	0	0	0	0	0.037676181	0	0	0	0	 Cell division control protein 53 - CDC53		4	"939,000,015,258,789"
KMXK_0D00430	W0TAI8	KLMA_40029	0.1607711	0	0	0	0	0	0	0	0	0	0	0	 Chromatin structure-remodeling complex subunit SFH1 - SFH1		5	"489,000,015,258,789"
KMXK_0F04630	W0TCP9	KLMA_60111	0	0.242882528	0	0	0	0	0	0	0	0	0	0	 Sorting assembly machinery 35 kDa subunit - SAM35		7	"379,000,015,258,789"
KMXK_0E01530	W0TBP0	KLMA_50146	0.337557254	0	0	0	0	0	0	0	0	0	0	0	 Casein kinase II subunit beta - CKB1		9	"313,999,996,185,303"
KMXK_0D06350	W0TC74	KLMA_40604	0.516756163	0	0	0	0	0	0	0	0	0	0	0	 Endoplasmic reticulum vesicle protein 25 - ERV25		14	"241,000,003,814,697"
KMXK_0E00890	W0TF42	KLMA_50080	0	0	0	0	0	0	0	0.063933415	0.099287928	0	0	0	 Putative carboxypeptidase YOL153C - CPS1		2	"655,999,984,741,211"
KMXK_0D01530			0	0	0.045199453	0	0	0	0	0.052847754	0	0	0	0	No description in DMKU3-1042- NA		1	"748,000,030,517,578"
KMXK_0H03420	W0TH96	KLMA_70343	0	0.352873609	0	0	0	0	0	0	0	0	0	0	 UPF0001 protein YBL036C - KLMA_70343		5	"296,000,003,814,697"
KMXK_0A06800	W0T2L1	KLMA_10175	0.137707208	0	0	0	0	0	0	0	0	0	0	0	 AP-2 complex subunit mu - APM4		3	"542,999,992,370,605"
KMXK_0B02750	W0T6N3	KLMA_20260	0.029248766	0.028633092	0	0	0	0	0	0	0	0	0	0	 Carboxypeptidase - KEX1	3.4.16.-	1	"714,000,015,258,789"
KMXK_0G03660	W0TIL2	KLMA_80360	0	0.01945033	0.032943569	0	0	0	0	0	0	0	0	0	 Ubiquitin carboxyl-terminal hydrolase 13 - UBP13		2	"856,999,969,482,422"
KMXK_0F04170	W0TCT8	KLMA_60151	0	0.695854923	0	0	0	0	0	0	0	0	0	0	" ATP synthase subunit d, mitochondrial - ATP7"		22	"197,000,007,629,395"
KMXK_0G02890	W0TKA1	KLMA_80278	0	0.315556947	0	0	0.610128101	0	0	0	0	0	0	0	 Hsp90 co-chaperone HCH1 - HCH1		12	"166,000,003,814,697"
KMXK_0C02590	W0TBS6	KLMA_30259	0.304830229	0.298413675	0	0	0	0	0	0	0	0	0	0	 Altered inheritance rate of mitochondria protein 29 - AIM29		7	17
KMXK_0F05460	W0TDA6	KLMA_60034	0.075149545	0	0	0	0	0	0	0	0	0	0	0	 PNGaseA super family - KLMA_60034		2	"800,999,984,741,211"
KMXK_0E03230	W0TBG0	KLMA_50318	0.212166955	0	0.351788887	0	0	0	0	0	0	0	0	0	 General negative regulator of transcription subunit 2 - CDC36		7	"217,000,007,629,395"
KMXK_0A03060	W0T3H0	KLMA_10535	0	0.051986496	0	0	0.100515684	0	0	0	0	0	0	0	 Uncharacterized protein YOL022C - TSR4		4	"492,000,007,629,395"
KMXK_0E01810	W0TFG4	KLMA_50175	0.081834931	0.080112339	0	0	0	0	0	0	0	0	0	0	 54S ribosomal protein L4 - MRPL4		5	"382,999,992,370,605"
KMXK_0A06210	W0T398	KLMA_10238	0	0.150113178	0	0	0.290243233	0	0	0	0	0	0	0	 Uncharacterized protein - KLMA_10238		6	"257,000,007,629,395"
KMXK_0F04600	W0TDI0	KLMA_60114	0.045593562	0.044633835	0	0	0	0	0	0	0	0	0	0	 Hexaprenyl pyrophosphate synthetase - COQ1		2	"527,000,007,629,395"
KMXK_0C02000	W0T8W5	KLMA_30198	0.111567726	0.10921927	0	0	0	0	0	0	0	0	0	0	 Protein transport protein YIP1 - YIP1		4	"297,999,992,370,605"
KMXK_0E02760	W0TBB8	KLMA_50273	0	0.683135739	0	0	0	0	0	0	0	0	0	0	 Actin-related protein 2/3 complex subunit 3 - ARC18		7	"201,000,003,814,697"
KMXK_0C00330	W0T962	KLMA_30031	0.059852284	0.058592417	0	0	0	0	0	0	0	0	0	0	 Putative glycosyltransferase HOC1 - HOC1		3	"462,000,007,629,395"
KMXK_0B04340	W0T5J0	KLMA_20419	0	0.030491866	0	0	0.058955902	0	0	0	0	0	0	0	 Vacuolar protein sorting-associated protein 27 - VPS27		2	"686,999,969,482,422"
KMXK_0D03800	W0TAF6	KLMA_40356	0.049732722	0.048685868	0	0	0	0	0	0	0	0	0	0	 Protein ECM14 - ECM14		3	"522,999,992,370,606"
KMXK_0G03610	W0TIK6	KLMA_80355	0.027394874	0	0	0	0	0	0	0	0	0	0	0	 PH and SEC7 domain-containing protein YBL060W - YEL1		1	"749,000,015,258,789"
KMXK_0A01680	W0T897	KLMA_10672	0	0	0	0	0.08457552	0	0	0	0	0	0	0	 Pre-mRNA-splicing factor 19 - PRP19		1	"54,5"
KMXK_0A05780	W0T742	KLMA_10282	0	0.10921927	0	0	0	0	0	0	0	0	0	0	 Pre-rRNA-processing protein PNO1 - PNO1		3	"302,999,992,370,605"
KMXK_0G02620	W0THL3	KLMA_80252	0	0.456265132	0	0	0	0	0	0	0	0	0	0	 Transcription initiation factor IIA subunit 2 - TOA2		6	"128,000,001,907,349"
KMXK_0G03110	W0TG40	KLMA_80301	0	0.265602219	0	0	0	0	0	0	0	0	0	0	 Low molecular weight phosphotyrosine protein phosphatase - LTP1		8	"181,000,003,814,697"
KMXK_0F01000	W0THZ8	KLMA_60463	0	0.017566022	0	0	0	0	0	0	0	0	0	0	 Pre-mRNA-splicing factor ATP-dependent RNA helicase-like protein PRP2 - PRP2		0	"97,5"
KMXK_0F04320	W0TCS4	KLMA_60136	0.098491371	0	0	0	0	0	0	0	0	0	0	0	 Ribosome biogenesis protein BRX1 - BRX1		3	"340,999,984,741,211"
KMXK_0D00810	W0TB93	KLMA_40067	0	0.091383368	0	0	0	0	0	0	0	0	0	0	|reversed Uncharacterized protein YMR130W - KLMA_40067		1	"352,999,992,370,605"
KMXK_0B01300	W0T6X9	KLMA_20118	0	0	0	0.041210597	0	0	0	0	0	0	0	0	 Rad9_Rad53_bind super family - RAD9		0	"109,400,001,525,879"
KMXK_0E02590	W0TBY0	KLMA_50256	0	0	0	0.044208811	0	0	0	0	0	0	0	0	 Cyclin-dependent kinase inhibitor FAR1 - FAR1		0	"102,5"
KMXK_0A05470	W0T4H7	KLMA_10316	0	0	0.200086471	0	0	0	0	0	0	0	0	0	|reversed Uroporphyrinogen-III synthase - HEM4		2	"297,999,992,370,605"
KMXK_0D03430	W0TC39	KLMA_40322	0.010552668	0	0	0	0	0	0	0	0	0	0	0	|reversed Niemann-Pick type C-related protein 1 - NCR1		0	"132,699,996,948,242"
KMXK_0B01830	W0T6D7	KLMA_20170	0	0	0	0	0	0	0	0	0.034510777	0	0	0	 Sporulation-specific protein 71 - SPO71		0	"128,899,993,896,484"
KMXK_0F03640	W0TEK6	KLMA_60207	0	0	0	0	0	0	0	0	0	0.043083504	0	0	 ISWI one complex protein 3 - IOC3		0	"115,099,998,474,121"
KMXK_0D02770	W0T9H3	KLMA_40253	0	0.295165811	0	0	0	0	0	0	0	0	0	0	 Cytochrome c oxidase subunit 6 - COX6		6	17
KMXK_0H02310	W0TG76	KLMA_70230	0	0	0.290880318	0	0	0	0	0	0	0	0	0	 Uncharacterized protein - KLMA_70230		6	"222,999,992,370,605"
KMXK_0D06380	W0TCU3	KLMA_40607	0	0	0	0	1.867790712	0	0	0	0	0	0	0	 54S ribosomal protein L39 - KLMA_40607		9	8
KMXK_0B00690	W0T534	KLMA_20057	0	0	0	0	0	0	0	0	0.279566791	0	0	0	 Uricase - KLMA_20057	1.7.3.3	2	"347,000,007,629,395"
KMXK_0A01910	W0T640	KLMA_10649	0.03391242	0	0	0	0	0	0	0	0	0	0	0	 D-lactate dehydrogenase [cytochrome] - DLD1		3	"632,000,007,629,395"
KMXK_0G03970	W0TKK2	KLMA_80393	0	0	0	0	0	0	0	0	0.040765101	0	0	0	 Low affinity vacuolar monovalent cation/H(+) antiporter - VNX1		1	"112,900,001,525,879"
KMXK_0C05540	W0T8B6	KLMA_30557	0	0	0	0	0.134111031	0	0	0	0	0	0	0	 S-adenosylmethionine decarboxylase proenzyme - SPE2	4.1.1.50	2	"424,000,015,258,789"
KMXK_0B07900	W0T733	KLMA_20777	0.009728774	0	0	0	0	0	0	0	0	0	0	0	 Structural maintenance of chromosomes protein - SMC1		1	"142,300,003,051,758"
