GeneName_CENPK	uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C	uniprotID_CENPK	Protein_name	Coverage	MW
CENPK1137D_4744	P38127	YBR192W	0.077668984	0	0.05281646	0.067920135	0	0.085164537	0	0	0	0	0	0	N1P8M6	Mitochondrial carrier protein RIM2 - RIM2	3	42
CENPK1137D_2130	Q12453	YOR112W	0	0	0	0.066922804	0.023033809	0.027666382	0	0	0	0.021133621	0	0	N1NWL0	Cytoplasmic export protein 1 - CEX1	8	"845,999,984,741,211"
CENPK1137D_5058	P40557	YIL005W	0	0	0.019568486	0.025164394	0	0	0	0.022968084	0.076705811	0	0	0	N1P1Q9	ER-retained PMA1-suppressing protein 1 - EPS1	5	"810,999,984,741,211"
CENPK1137D_697	P49167	YLR325C	0	0.902061961	0.657803192	0.845912087	0	0	0.697434597	0.772082155	0.850129373	0	0	0	N1P1L9	60S ribosomal protein L38 - RPL38	18	"869,999,980,926,514"
CENPK1137D_4282	Q03280	YDR457W	0	0	0	0	0.012971878	0.00268426	0	0	0.002151415	0	0.002157295	0	N1P5N7	E3 ubiquitin-protein ligase TOM1 - TOM1	1	"373,700,012,207,031"
CENPK1137D_5364	P38892	YHR209W	0	0.332503687	0.242468917	0.102802419	0	0	0	0	0.103314939	0	0	0	N1P1D6	Probable S-adenosylmethionine-dependent methyltransferase CRG1 - CRG1	9	"337,000,007,629,395"
CENPK1137D_3095	P53276	YGR128C	0	0	0	0.024489862	0	0	0	0	0	0.023456765	0.02467923	0.020486515	N1P5X0	U3 small nucleolar RNA-associated protein 8 - UTP8	5	80
CENPK1137D_3965	Q03921	YDR141C	0	0	0	0.018519034	0.006373969	0.007655906	0	0	0	0	0	0	N1P897	Protein dopey - DOP1	1	"194,399,993,896,484"
CENPK1137D_3514	P39945	YER101C	0.062921613	0	0.129778727	0.166890941	0.057441317	0	0	0	0	0	0	0	N1P594	Protein AST2 - AST2	3	"482,000,007,629,395"
CENPK1137D_373	Q03124	YML127W	0	0	0	0	0	0	0	0	0	0.098737169	0	0.028431425	N1NYX8	Chromatin structure-remodeling complex subunit RSC9 - RSC9	5	"650,999,984,741,211"
CENPK1137D_5349	P38883	YHR197W	0.025125604	0	0.017085913	0	0	0	0	0	0.022081432	0.063830938	0	0	N1P1C3	Pre-rRNA-processing protein RIX1 - RIX1	4	"865,999,984,741,211"
CENPK1137D_5287	P13130	YHR139C	0.098015484	0.091402222	0	0	0	0	0.070668174	0.2372826	0.086140106	0	0	0	N1P4R5	Sporulation-specific wall maturation protein - SPS100	6	"340,999,984,741,211"
CENPK1137D_2160	P35202	YOR143C	0	0	0.069009162	0.088743388	0.092642365	0	0	0	0	0.08499978	0	0.074236546	N1NWN0	Thiamine pyrophosphokinase - THI80	4	"36,5"
CENPK1137D_2732			0	0	0.29767624	0	0	0	0.315610674	0.349390997	0	0.36665298	0.385761345	0.320224956	N1P4V3	Nog2p	8	"146,000,003,814,697"
CENPK1137D_2891	P53154	YGL084C	0	0	0	0.036050416	0	0	0	0	0	0	0.110188825	0	N1P360	Glycerol uptake protein 1 - GUP1	4	"651,999,969,482,422"
CENPK1137D_5020	P40532	YIL040W	0	0	0.263905347	0	0.354283616	0	0	0.309753148	0.341065064	0.325056786	0	0.283895947	N1P952	Nuclear membrane organization protein APQ12 - APQ12	10	"163,999,996,185,303"
CENPK1137D_5298	P32900	YHR149C	0.027027577	0	0	0	0	0	0	0.021572294	0	0.022638093	0	0	N1P2C9	reversed Protein SKG6 - SKG6	1	81
CENPK1137D_882	Q07979	YLR033W	0	0.045796599	0	0	0	0.053849581	0	0.039197681	0	0	0	0	N1P255	Chromatin structure-remodeling complex protein RSC58 - RSC58	2	"577,000,007,629,395"
CENPK1137D_60	Q05040	YMR029C	0	0	0.094860244	0	0	0.050430322	0.033159636	0	0.040419533	0	0	0	N1P5C9	Factor arrest protein 8 - FAR8	4	"592,000,007,629,395"
CENPK1137D_2525	P53898	YNL156C	0.341413061	0	0	0	0	0.123426752	0	0	0.098925636	0.094282448	0	0	N1NXD0	Protein NSG2 - NSG2	7	"335,999,984,741,211"
CENPK1137D_667	P39742	YLR292C	0	0	0	0	0	0	0.163552544	0.181057838	0.199360374	0.190003167	0	0	N1P1I4	Translocation protein SEC72 - SEC72	7	"21,5"
CENPK1137D_1598	Q02884	YPL101W	0	0.05341311	0	0	0	0	0	0	0.050338065	0	0.05047566	0.04190043	N1NW31	Elongator complex protein 4 - ELP4	2	51
CENPK1137D_5135	P40472	YIL123W	0	0	0	0.046762192	0	0	0	0	0	0	0.047123783	0	N1P9A4	Probable secreted beta-glucosidase SIM1 - SIM1	2	"480,999,984,741,211"
CENPK1137D_5032	P40540	YIL027C	0	0	0.254974582	0	0	0	0	0	0.329523152	0.314056607	0.330423877	0	N1P459	ER membrane protein complex subunit 5 - EMC5	9	"158,000,001,907,349"
CENPK1137D_1560	Q03010	YPL139C	0	0	0.038409243	0.049392954	0.051563053	0	0.040723327	0	0	0	0.049774887	0	N1NVV2	Transcriptional regulatory protein UME1 - UME1	7	"509,000,015,258,789"
CENPK1137D_1324	P47103	YJR032W	0.072669416	0	0.14988402	0	0.066340114	0	0	0	0	0	0	0	N1P019	Peptidyl-prolyl cis-trans isomerase CYP7 - CPR7	10	45
CENPK1137D_1173	P35999	YKL134C	0	0	0	0	0	0	0	0	0	0.062643908	0.021730031	0.054711522	N1P0Q9	Mitochondrial intermediate peptidase - OCT1	4	88
CENPK1137D_1409	P47150	YJR113C	0	0.150235674	0	0.140884084	0	0	0	0.128587933	0	0	0	0	N1P092	"37S ribosomal protein S7, mitochondrial - RSM7"	9	"267,000,007,629,395"
CENPK1137D_4158	Q06682	YDR330W	0	0	0	0	0.136852581	0.0541948	0	0	0	0.041397981	0	0.036155895	N1PAI0	UBX domain-containing protein 5 - UBX5	7	"565,999,984,741,211"
CENPK1137D_2499	P22211	YNL183C	0	0	0.016160781	0.020782204	0	0.026058646	0.017134438	0.018968365	0	0	0	0	N1NZ90	Nitrogen permease reactivator protein - NPR1	2	"858,000,030,517,578"
CENPK1137D_3492	P40055	YER082C	0	0	0	0.03667745	0	0.045989573	0.091719016	0	0	0	0	0	N1P3G1	U3 small nucleolar RNA-associated protein 7 - UTP7	5	"622,000,007,629,395"
CENPK1137D_5393	P38756	YHR003C	0	0	0	0	0.057655805	0.069251576	0	0	0	0	0	0.046200977	N1P2P6	tRNA threonylcarbamoyladenosine dehydratase 1 - TCD1	5	"487,999,992,370,605"
CENPK1137D_2800	P23503	YNL240C	0	0	0	0	0.046451394	0	0	0	0	0	0	0	N1NY14	Cytosolic Fe-S cluster assembly factor NAR1 - NAR1	4	54
CENPK1137D_4052	Q04934	YDR229W	0.057886149	0	0.039363738	0.153535065	0	0.063472532	0	0	0	0	0	0	N1P509	Protein IVY1 - IVY1	4	"499,000,015,258,789"
CENPK1137D_4278	Q04119	YDR452W	0	0.02857616	0.063204132	0	0	0	0	0	0	0	0	0.022416845	N1PAK4	Endopolyphosphatase - PPN1	4	"781,999,969,482,422"
CENPK1137D_356	P41818	YMR311C	0.172514383	0	0	0	0	0.189163122	0	0.417634637	0	0	0	0.1261996	N1NZ84	Protein GLC8 - GLC8	14	"266,000,003,814,697"
CENPK1137D_1011	P29468	YKR002W	0	0	0	0	0	0	0	0	0	0	0.107715021	0.029480222	N1P0U7	Poly(A) polymerase - PAP1	7	"644,000,015,258,789"
CENPK1137D_2505	P32452	YNL316C	0	0	0.064115346	0.08245011	0	0	0	0	0.082861165	0.078971981	0	0	N1NXB5	Putative prephenate dehydratase - PHA2	5	"380,999,984,741,211"
CENPK1137D_5440			0	0	0.467877098	0.198371395	0	0	0	0	0.199360374	0	0	0.16594371	N1P9M3	Dog2p	10	"212,000,007,629,395"
CENPK1137D_3313	P53048	YGR289C	0	0	0	0	0	0	0	0	0	0	0	0	N1PA11	General alpha-glucoside permease - MAL11	4	"678,000,030,517,578"
CENPK1137D_68	P23642	YML115C	0.044351628	0	0.030159993	0	0	0	0.031977076	0	0	0	0	0	N1NY78	Mannan polymerase I complex VAN1 subunit - VAN1	2	61
CENPK1137D_4268	P36973	YDR441C	0	0.234432507	0.17095328	0	0.229498746	0	0.181252894	0	0	0	0	0.183902842	N1PAK2	Adenine phosphoribosyltransferase 2 - APT2	5	"198,999,996,185,303"
CENPK1137D_961	P36091	YKL046C	0	0	0	0.051344219	0.053600048	0	0.0423321	0	0	0	0	0	N1P0N2	"Mannan endo-1,6-alpha-mannosidase DCW1 - DCW1"	2	"494,000,015,258,789"
CENPK1137D_314	Q03529	YMR272C	0	0	0	0	0	0	0	0	0	0	0	0	N1NXQ7	Ceramide very long chain fatty acid hydroxylase SCS7 - SCS7	8	"447,999,992,370,606"
CENPK1137D_901	P34248	YKL100C	0	0	0.025998303	0.101404273	0	0.041921277	0	0	0	0	0	0	N1P0H3	Probable intramembrane protease YKL100C - YKL100C	5	"674,000,015,258,789"
CENPK1137D_653	Q06218	YLR276C	0	0	0.0255096	0.032804461	0	0.124759938	0	0	0	0	0.033058123	0	N1NZJ2	ATP-dependent RNA helicase DBP9 - DBP9	3	"679,000,015,258,789"
CENPK1137D_73	Q04212	YMR041C	0	0	0	0.248882799	0.259817564	0.102889991	0	0	0	0	0	0	N1NY81	D-arabinose 1-dehydrogenase - ARA2	10	"380,999,984,741,211"
CENPK1137D_4371	P04819-2	YDL164C	0	0.025038834	0	0.023480264	0	0	0	0	0	0.022489757	0	0.019641955	N1P7L4	Isoform Nuclear of DNA ligase 1 - CDC9	1	"820,999,984,741,211"
CENPK1137D_2061	Q12320	YOR040W	0	0	0.082652904	0.106288768	0.110958607	0	0	0	0	0.101805013	0	0.088913789	N1NVR2	"Hydroxyacylglutathione hydrolase, mitochondrial - GLO4"	12	"322,000,007,629,395"
CENPK1137D_4818	P38339	YBR260C	0	0	0.021240492	0	0	0.034249487	0	0	0	0.026162282	0.027525747	0	N1PAW2	RHO GTPase-activating protein RGD1 - RGD1	4	"74,5"
CENPK1137D_1859	P18408	YPR167C	0.13992429	0	0.095151312	0	0	0	0	0.111681778	0	0.117199518	0	0	N1NXV3	Phosphoadenosine phosphosulfate reductase - MET16	4	"302,999,992,370,605"
CENPK1137D_4737	P38300	YBR185C	0	0	0.086009538	0	0	0	0.091191451	0	0	0.105939437	0.111460542	0.092524686	N1P6X2	"Inner membrane mitoribosome receptor MBA1, mitochondrial - MBA1"	16	"317,000,007,629,395"
CENPK1137D_1465	P46995	YJL168C	0	0.024984175	0	0	0	0	0	0	0	0	0.023610172	0.019599077	N1P903	"Histone-lysine N-methyltransferase, H3 lysine-36 specific - SET2"	1	"844,000,015,258,789"
CENPK1137D_948	P32774	YKL058W	0	0	0.321455308	0	0	0	0	0.37730116	0	0.395942069	0	0	N1P094	Transcription initiation factor IIA subunit 2 - TOA2	15	"133,999,996,185,303"
CENPK1137D_2955	P32767	YGL016W	0	0	0.009782249	0	0	0	0.010371611	0	0.012642349	0	0	0.010523246	N1P5L2	Importin beta-like protein KAP122 - KAP122	1	"123,300,003,051,758"
CENPK1137D_3089	P53272	YGR122W	0	0	0	0	0.063978635	0	0	0	0.06159155	0	0.061759906	0.051267612	N1P419	Uncharacterized protein YGR122W - YGR122W	3	"452,000,007,629,395"
CENPK1137D_1553	Q12080	YPL146C	0.057479378	0	0.039087125	0.050264687	0	0	0.041442051	0	0	0	0	0	N1NW14	Ribosome biogenesis protein NOP53 - NOP53	1	"524,000,015,258,789"
CENPK1137D_3411	Q00684	YFR028C	0	0	0.028770326	0.036997641	0.038623147	0	0	0	0	0.035436908	0	0	N1P4Q7	Tyrosine-protein phosphatase CDC14 - CDC14	2	"617,999,992,370,605"
CENPK1137D_3460	P17064	YER056C	0	0	0	0	0	0	0	0	0.039212457	0	0	0	N1P6X9	Purine-cytosine permease FCY2 - FCY2	4	"580,999,984,741,211"
CENPK1137D_441	P38915	YLR055C	0	0	0.025237005	0.032453913	0.033879788	0	0	0.029621384	0	0	0	0	N1NZG4	Transcription factor SPT8 - SPT8	3	"65,5"
CENPK1137D_180	P40218	YMR147W	0	0	0.122406627	0.157410676	0.164326577	0.197376039	0	0	0	0	0	0	N1P5N2	Uncharacterized protein YMR147W - YMR147W	5	"257,999,992,370,605"
CENPK1137D_2188	Q12246	YOR171C	0	0	0.024004512	0	0	0.117398994	0	0	0	0	0	0.025822833	N1NX27	Sphingoid long chain base kinase 4 - LCB4	4	"686,999,969,482,422"
CENPK1137D_1740	Q12284	YPR037C	0	0	0.150496558	0.193533353	0	0.242669985	0	0	0	0	0	0	N1NW13	FAD-linked sulfhydryl oxidase ERV2 - ERV2	6	22
CENPK1137D_1081	P36151	YKR070W	0.086685944	0	0	0	0	0	0.06249969	0.069189133	0	0	0	0.063413446	N1P0Z3	Uncharacterized protein YKR070W - YKR070W	5	"392,999,992,370,605"
CENPK1137D_1301	P46957	YJR006W	0	0	0.03505764	0.045082909	0	0	0.037169797	0	0	0	0	0	N1P1G3	DNA polymerase delta small subunit - POL31	2	"552,000,007,629,395"
CENPK1137D_847	Q07897	YLR003C	0	0	0	0.103943633	0	0.130334124	0.085699078	0	0.104461844	0	0	0	N1P221	Protein CMS1 - CMS1	7	"330,999,984,741,211"
CENPK1137D_916			0.401981856	0.374859492	0	0	0	0.440775672	0	0	0	0	0	0	N1P0I5	Cytochrome c heme lyase	8	"158,999,996,185,303"
CENPK1137D_1820	Q06497	YPR128C	0	0	0.066003095	0	0	0	0	0	0.085300848	0	0.085534011	0.071002772	N1NW51	Peroxisomal adenine nucleotide transporter 1 - ANT1	5	"362,999,992,370,605"
CENPK1137D_1942	Q08925	YPL184C	0.035762506	0.033349552	0	0	0	0	0	0.028544153	0.031429586	0	0	0	N1P2N7	RNA-binding protein MRN1 - MRN1	1	"68,5"
CENPK1137D_573	P32523	YLL036C	0.048953941	0.04565094	0.10096976	0	0	0	0	0	0	0	0	0	N1NZD9	Pre-mRNA-processing factor 19 - PRP19	4	"564,000,015,258,789"
CENPK1137D_2716	P53732	YNR036C	0	0	0.22372453	0	0	0	0.237203513	0	0	0	0	0.240671468	N1NWU4	"37S ribosomal protein S12, mitochondrial - MRPS12"	15	"167,999,992,370,605"
CENPK1137D_1741	Q12199	YPR040W	0	0.079388061	0	0	0	0.093347846	0	0	0	0.071305963	0.075022121	0	N1NVJ8	Type 2A phosphatase activator TIP41 - TIP41	8	"409,000,015,258,789"
CENPK1137D_3040	P23369	YGR076C	0	0	0	0	0	0	0.227603664	1.462527928	0	0	0	0	N1P5S8	"54S ribosomal protein L25, mitochondrial - MRPL25"	18	"18,5"
CENPK1137D_1563	Q03020	YPL135W	0	0	0	0	0	0	0	0.23269531	0	0.244191835	0.256918056	0.213270651	N1NW18	"Iron sulfur cluster assembly protein 1, mitochondrial - ISU1"	7	"177,999,992,370,605"
CENPK1137D_2564	P53924	YNL116W	0	0	0.031371319	0.122361286	0.042114889	0	0	0	0	0	0	0	N1NZD5	E3 ubiquitin-protein ligase DMA2 - DMA2	7	"574,000,015,258,789"
CENPK1137D_1521			0	0	0	0	0	0	0	0	0	0.062904576	0.021820452	0.018113409	N1P249	Uncharacterized protein	3	"838,000,030,517,578"
CENPK1137D_1057	P36141	YKR049C	0	0	0.279965529	0	0	0	0.296832926	0	0	0	0.362809873	0.301172673	N1P2Q0	"Putative redox protein FMP46, mitochondrial - FMP46"	27	"156,000,003,814,697"
CENPK1137D_988	P36104	YKL018W	0	0.090071705	0	0.084465089	0.088176096	0	0	0	0	0	0	0.070657618	N1P0C8	COMPASS component SWD2 - SWD2	7	37
CENPK1137D_494	Q12019	YLR106C	0	0	0	0	0	0	0	0	0	0.001068635	0.001124328	0	N1NY63	Midasin - MDN1	0	"558,599,975,585,938"
CENPK1137D_4839	P38149	YBR281C	0	0	0	0.053229216	0	0	0	0	0	0.016809309	0.017685338	0	N1P8V9	Probable di- and tripeptidase DUG2 - DUG2	4	"979,000,015,258,789"
CENPK1137D_2192	Q08548	YOR175C	0	0	0	0	0.032058699	0.038506364	0	0	0	0	0	0	N1P3B1	Lysophospholipid acyltransferase - ALE1	6	"720,999,984,741,211"
CENPK1137D_36	Q03674	YMR006C	0	0	0	0	0	0	0	0	0	0	0	0	N1NYL0	Lysophospholipase 2 - PLB2	2	"753,000,030,517,578"
CENPK1137D_5383	Q03497	YHL007C	0	0	0	0.047802837	0	0.059939611	0	0	0	0	0	0	N1P2N2	Serine/threonine-protein kinase STE20 - STE20	3	"102,300,003,051,758"
CENPK1137D_2025	Q12339	YOR004W	0	0	0.30143718	0.127803891	0	0	0	0	0	0	0	0	N1NWE9	rRNA-processing protein UTP23 - UTP23	14	"287,000,007,629,395"
CENPK1137D_3142	P53296	YGR177C	0	0	0	0	0	0	0	0	0	0	0	0	N1P2F9	Alcohol O-acetyltransferase 2 - ATF2	7	"617,999,992,370,605"
CENPK1137D_2117	P20676	YOR098C	0	0	0	0.073562403	0	0.015891001	0	0	0	0	0	0	N1P335	Nucleoporin NUP1 - NUP1	5	"113,400,001,525,879"
CENPK1137D_3945	P13185	YDR122W	0	0	0.010018564	0.012883526	0	0.048997846	0	0	0	0	0	0	N1P881	Serine/threonine protein kinase KIN1 - KIN1	3	120
CENPK1137D_305	P38428	YMR264W	0	0	0.142275714	0	0.191000125	0	0	0	0	0	0	0	N1P5Y8	Coupling of ubiquitin conjugation to ER degradation protein 1 - CUE1	7	"227,000,007,629,395"
CENPK1137D_1690	Q12344	YPL249C	0	0	0.01325818	0.01704956	0.017798639	0	0	0	0	0	0	0	N1NVZ8	GTPase-activating protein GYP5 - GYP5	3	"101,599,998,474,121"
CENPK1137D_4824	P38342	YBR265W	0.100973906	0	0.068664273	0	0	0	0	0	0	0	0	0	N1P8U4	3-ketodihydrosphingosine reductase TSC10 - TSC10	3	"359,000,015,258,789"
CENPK1137D_1944	P41819	YPL266W	0	0	0	0	0	0.111835327	0.073535496	0	0	0.085428063	0	0	N1NY06	Dimethyladenosine transferase - DIM1	15	"357,999,992,370,605"
CENPK1137D_1049	P19145	YKR039W	0	0	0	0	0	0	0	0.088889937	0.097875526	0	0	0	N1NZH2	General amino-acid permease GAP1 - GAP1	4	"65,5"
CENPK1137D_4405	P25631	YCR051W	0	0	0.715639595	0	0	0	0	0.144709488	0	0	0	0	N1P963	Ankyrin repeat-containing protein YCR051W - YCR051W	15	"246,000,003,814,697"
CENPK1137D_3859	P13587	YDR040C	0	0	0	0	0	0	0	0	0	0.068914889	0	0.010369269	N1P6F5	Sodium transport ATPase 1 - ENA1	3	120
CENPK1137D_5297	P32899	YHR148W	0	0	0	0.216006569	0	0	0.17809233	0.197153841	0	0.206894408	0	0	N1P4S5	U3 small nucleolar ribonucleoprotein protein IMP3 - IMP3	12	"217,999,992,370,605"
CENPK1137D_3366	P43577	YFL017C	0	0	0.210364043	0	0	0	0.223038081	0.246910209	0	0.259109034	0	0	N1P4L7	Glucosamine 6-phosphate N-acetyltransferase - GNA1	9	18
CENPK1137D_5056	P40555	YIL007C	0	0	0	0	0	0	0	0.14682112	0.161662779	0.154074952	0	0.134564963	N1P294	Probable 26S proteasome regulatory subunit p27 - NAS2	5	"247,999,992,370,605"
CENPK1137D_2808	P53859	YNL232W	0	0.109025863	0	0.102239424	0	0	0.084293998	0	0	0	0	0.08552639	N1NYG7	Exosome complex component CSL4 - CSL4	4	"31,5"
CENPK1137D_427	P51998	YML025C	0	0	0	0	0	0	0	0.292598834	0	0	0	0.268173621	N1P0Y4	"54S ribosomal protein YmL6, mitochondrial - YML6"	12	"318,999,996,185,303"
CENPK1137D_1226	P47037	YJL074C	0	0.010909591	0.024129596	0	0	0	0	0.009337607	0	0	0	0	N1P196	Structural maintenance of chromosomes protein 3 - SMC3	3	"141,100,006,103,516"
CENPK1137D_967	P32857	YKL039W	0	0	0	0	0	0.050430322	0	0	0	0.038522396	0.040530016	0.033644435	N1P2F2	Membrane protein PTM1 - PTM1	3	"599,000,015,258,789"
CENPK1137D_1807	Q06107	YPR114W	0	0	0	0	0	0	0	0	0.091005631	0	0	0.075751323	N1P2B4	Uncharacterized TLC domain-containing protein YPR114W - YPR114W	3	"365,999,984,741,211"
CENPK1137D_1094	P36161	YKR082W	0	0	0.008774119	0.011283213	0	0.014147934	0	0	0	0.010807234	0	0	N1NZK0	Nucleoporin NUP133 - NUP133	1	"133,100,006,103,516"
CENPK1137D_4725	P33754	YBR171W	0	0	0	0.178715073	0	0	0	0	0.179606055	0.17117604	0	0	N1P9J2	Translocation protein SEC66 - SEC66	5	"241,000,003,814,697"
CENPK1137D_768	P32794	YLR397C	0	0	0.016493721	0.021210353	0	0	0	0	0	0	0	0.053816027	N1NZT6	ATPase family gene 2 protein - AFG2	4	"845,999,984,741,211"
CENPK1137D_3385	P43587	YFR003C	0	0.300486653	0	0.281782519	0	0	0.232323052	0.257188965	0	0	0	0	N1P6R8	Type 1 phosphatases regulator YPI1 - YPI1	8	"181,000,003,814,697"
CENPK1137D_1044	P69771	YKR035W-A	0	0	0	0	0	0	0.150847558	0	0	0.17524346	0	0.153052975	N1NZG8	Vacuolar protein-sorting-associated protein 46 - DID2	6	"228,999,996,185,303"
CENPK1137D_686	P36523	YLR312W-A	0	0	0	0	0	0	0	0	0	0.373637372	0	0.107589099	N1P003	"54S ribosomal protein L15, mitochondrial - MRPL15"	11	"281,000,003,814,697"
CENPK1137D_1333	P46673	YJR042W	0	0	0	0.022876971	0	0.087004307	0	0	0	0.021911914	0	0	N1P127	Nucleoporin NUP85 - NUP85	4	"846,999,969,482,422"
CENPK1137D_1542	Q12498	YPL156C	0.122230635	0.113983537	0.083119273	0	0	0.134026672	0	0	0	0	0	0	N1P1F1	Pheromone-regulated membrane protein 4 - PRM4	2	"318,999,996,185,303"
CENPK1137D_4106	Q05521	YDR284C	0.118863078	0	0	0	0	0.130334124	0.085699078	0	0	0.099558808	0	0	N1P6S7	Diacylglycerol pyrophosphate phosphatase 1 - DPP1	5	"334,000,015,258,789"
CENPK1137D_593	Q05791	YLR215C	0	0	0	0	0	0	0	0	0	0.070041925	0.073692207	0.061172753	N1NZE9	Cell division cycle protein 123 - CDC123	6	"417,000,007,629,395"
CENPK1137D_4986	P27637	YAR014C	0	0	0.019216233	0.024711409	0	0	0	0	0	0.023668966	0	0.020671845	N1P8X7	Bud site selection protein 14 - BUD14	2	"788,000,030,517,578"
CENPK1137D_3725	P39009	YDL101C	0	0	0.032256978	0	0.043303855	0	0	0	0	0	0	0.034700416	N1P7N0	DNA damage response protein kinase DUN1 - DUN1	3	"58,5"
CENPK1137D_811	Q12745	YLR440C	0	0	0	0	0.025797114	0	0	0	0.024834607	0	0.02490249	0	N1P097	Protein transport protein SEC39 - SEC39	2	"821,999,969,482,422"
CENPK1137D_3559	P40089	YER146W	0	0.680699821	0.496381107	0	0	0	0.526287136	0	0	0.611401205	0	0	N1P5D1	U6 snRNA-associated Sm-like protein LSm5 - LSM5	13	"103,000,001,907,349"
CENPK1137D_2701	P53725	YNR024W	0	0	0	0	0	0	0	0	0	0	0	0.176053333	N1NWT3	M-phase phosphoprotein 6 homolog - MPP6	4	"211,000,003,814,697"
CENPK1137D_2075	Q08444	YOR056C	0	0	0	0	0	0	0	0	0	0	0.049948592	0.041462904	N1NWH4	20S-pre-rRNA D-site endonuclease NOB1 - NOB1	1	"515,999,984,741,211"
CENPK1137D_2209			0	0	0	0	0.01019801	0	0	0	0	0.028379557	0	0	N1NYL4	Uls1p	1	"144,5"
CENPK1137D_1604	Q02890	YPL096W	0	0	0	0.07216172	0.075332174	0	0.059495639	0	0	0	0	0	N1NX60	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase - PNG1	2	"424,000,015,258,789"
CENPK1137D_979	P36102	YKL025C	0	0	0	0.026482223	0	0	0	0	0	0	0	0.022153185	N1NZA4	PAN2-PAN3 deadenylation complex subunit PAN3 - PAN3	1	"763,000,030,517,578"
CENPK1137D_213	Q03219	YMR178W	0	0	0	0	0	0	0	0	0	0	0	0	N1NYJ2	Uncharacterized protein YMR178W - YMR178W	8	31
CENPK1137D_3677	P52871	YER019C-A	0.797466915	0	0.542293429	0	0	0	0.574965588	0	0	0	0	0	N1P3Y4	Protein transport protein SBH2 - SBH2	14	"9,5"
CENPK1137D_5093	P25335	YIR029W	0	0	0	0	0	0	0.065145478	0.072118105	0.079408284	0	0	0	N1P1T4	Allantoicase - DAL2	7	"385,999,984,741,211"
CENPK1137D_2165	Q04174	YOR149C	0	0	0	0.041095969	0	0	0.033882659	0	0.041300852	0	0	0	N1NWN3	reversed GPI mannosyltransferase 4 - SMP3	2	"597,000,007,629,395"
CENPK1137D_1416	P47158	YJR122W	0.049903415	0	0.033935319	0	0	0	0	0	0	0	0	0.03650589	N1P1R9	"Putative transferase CAF17, mitochondrial - IBA57"	2	"569,000,015,258,789"
CENPK1137D_2310	Q08746	YOR294W	0	0	0	0.182961633	0	0	0	0.166993017	0	0	0	0	N1NWX7	Regulator of ribosome biosynthesis - RRS1	4	"228,999,996,185,303"
CENPK1137D_2669	P41318	YNL006W	0	0	0	0	0	0	0.079449016	0	0	0	0.09710812	0.080610574	N1NZM8	Target of rapamycin complex subunit LST8 - LST8	8	"339,000,015,258,789"
CENPK1137D_1918	Q08960	YPL207W	0	0	0.016664391	0	0	0	0	0	0	0.020525819	0	0	N1NWM9	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase - TYW1	2	"855,999,984,741,211"
CENPK1137D_2199	Q12446	YOR181W	0	0	0.069883808	0	0	0	0	0	0	0	0	0	N1NYK6	Proline-rich protein LAS17 - LAS17	4	"674,000,015,258,789"
CENPK1137D_4437	P25654	YCR090C	0	0	0.513959707	0	0.227483529	0	0	0	0	0	0	0	N1P640	UPF0587 protein YCR090C - YCR090C	12	"206,000,003,814,697"
CENPK1137D_4074	P37304	YDR251W	0	0	0.045290392	0	0	0	0	0	0.019298037	0	0	0	N1P6Y6	Protein PAM1 - PAM1	2	"926,999,969,482,422"
CENPK1137D_5312	P38856	YHR161C	0	0	0	0.029332193	0.030620915	0	0	0	0.029478429	0	0	0	N1P4T8	Clathrin coat assembly protein AP180A - YAP1801	5	"71,5"
CENPK1137D_1615			0	0	0.004913659	0.006318795	0	0	0	0	0	0	0	0	N1NVX4	Protein transport protein sec16	1	"182,5"
CENPK1137D_4888	P38121	YBL035C	0	0	0	0	0	0	0	0	0	0.023884304	0	0.06326952	N1PAX6	DNA polymerase alpha subunit B - POL12	4	"785,999,984,741,211"
CENPK1137D_1490	P14680	YJL141C	0	0	0	0.020085845	0	0.076389269	0	0	0	0	0	0	N1P921	Dual specificity protein kinase YAK1 - YAK1	2	"910,999,984,741,211"
CENPK1137D_2458	Q99186	YOL062C	0	0	0.034601575	0	0.046451394	0	0	0	0	0.042619359	0	0	N1NXP4	AP-2 complex subunit mu - APM4	5	"552,999,992,370,606"
CENPK1137D_3034	P53073	YGL231C	0	0	0.479758866	0	0	0	0	0	0.204423143	0	0	0	N1P3W9	ER membrane protein complex subunit 4 - EMC4	9	"213,999,996,185,303"
CENPK1137D_4232	P34087	YDR404C	0	0	0.230930111	0	0	0	0.244843216	0	0	0	0.29926443	0	N1P5I1	DNA-directed RNA polymerase II subunit RPB7 - RPB7	16	"16,5"
CENPK1137D_2796	P42838	YNL323W	0.06685927	0	0	0	0	0	0	0	0	0	0	0	N1NWZ5	Alkylphosphocholine resistance protein LEM3 - LEM3	4	"472,999,992,370,606"
CENPK1137D_4797	P38142	YBR241C	0	0	0	0	0	0.056343797	0	0	0.136970693	0	0	0	N1P743	Probable metabolite transport protein YBR241C - YBR241C	5	"53,5"
