GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_3714	Q12277	YDL111C	0	0	0	0	0	0	0	0	0	25.20333146	25.4524862	23.69732882	N1P5W4	 Exosome complex component RRP42 - RRP42
CENPK1137D_3823	Q03435	YDL002C	0	0	27.73861839	30.01882928	0	0	0	0	0	60.82793132	0	30.26698694	N1PAB3	 Non-histone protein 10 - NHP10
CENPK1137D_660	P29029	YLR286C	10.99276704	0	0	11.78619028	0	12.87351322	0	0	11.01490379	0	0	0	N1P713	 Endochitinase - CTS1
CENPK1137D_1752	Q03503	YPR051W	0	0	0	0	0	0	0	0	0	36.69734191	0	34.5045249	N1P245	 N-alpha-acetyltransferase 30 - MAK3
CENPK1137D_599	Q05942	YLR221C	0	27.21992071	0	27.8822386	0	0	0	0	26.05762917	29.89934222	30.19492071	0	N1NYE9	 Ribosome assembly protein 3 - RSA3
CENPK1137D_924	P32364	YKL079W	9.537632757	0	9.449266439	10.226029	0	11.16942086	0	0	0	0	0	10.31056485	N1NZ58	 Kinesin-related protein SMY1 - SMY1
CENPK1137D_3334	P43556	YFL047W	0	0	0	9.460762669	0	10.33355566	0	0	0	0	0	18.025067	N1P4T5	 Rho-GTPase-activating protein RGD2 - RGD2
CENPK1137D_1385	P45976	YJR093C	0	0	0	0	0	0	41.07517172	0	0	20.77943806	0	0	N1P8T4	 Pre-mRNA polyadenylation factor FIP1 - FIP1
CENPK1137D_1014	P32600	YKL203C	0	0	2.793302026	0	0	3.30179767	0	0	2.825101668	0	0	0	N1NZF0	 Serine/threonine-protein kinase TOR2 - TOR2
CENPK1137D_1215	P09880	YJL087C	0	0	0	8.266939122	0	9.029597144	0	0	7.725951891	0	0	0	N1P8F7	 tRNA ligase - TRL1
CENPK1137D_1919	Q08959	YPL206C	0	0	0	0	0	0	0	0	0	0	21.34470076	0	N1NXY9	 Phosphatidylglycerol phospholipase C - PGC1
CENPK1137D_514	Q12220	YLR129W	0	0	6.771712346	0	6.62919534	0	0	0	0	0	0	0	N1NY95	 U3 small nucleolar RNA-associated protein 12 - DIP2
CENPK1137D_4729	P38122	YBR176W	0	0	18.86106722	0	0	22.29455577	0	20.5975269	0	0	0	20.58024907	N1P8L5	 3-methyl-2-oxobutanoate hydroxymethyltransferase - ECM31
CENPK1137D_1173	P35999	YKL134C	0	0	0	0	0	0	0	0	0	17.84408843	9.536550769	16.7778308	N1P0Q9	 Mitochondrial intermediate peptidase - OCT1
CENPK1137D_2890	P53063	YGL246C	0	16.20645237	0	0	0	0	0	0	0	17.80175155	17.97773585	16.73802373	N1P5F9	 Decapping nuclease RAI1 - RAI1
CENPK1137D_4433	P25582	YCL054W	0	0	7.52215758	0	0	0	0	0	0	0	0	15.50965337	N1PAN5	 27S pre-rRNA (guanosine(2922)-2-O)-methyltransferase - SPB1
CENPK1137D_2697	P53722	YNR020C	0	0	0	0	22.02494459	0	0	0	0	26.10931209	0	0	N1P4R1	 Mitochondrial inner membrane protease ATP23 - ATP23
CENPK1137D_1926	Q08954	YPL199C	0	0	23.78620069	0	0	0	0	25.97609683	45.45865324	0	0	0	N1NVN5	 Smr domain-containing protein YPL199C - YPL199C
CENPK1137D_2180	Q99321	YOR163W	0	31.44566048	0	0	29.13767496	0	36.13314693	0	56.88320601	0	0	0	N1NWP4	 Diphosphoinositol polyphosphate phosphohydrolase DDP1 - DDP1
CENPK1137D_2776	P53845	YNL263C	0	19.63514815	0	0	0	0	22.56208591	20.29620574	0	0	0	0	N1NWY4	 Protein transport protein YIF1 - YIF1
CENPK1137D_979	P36102	YKL025C	0	0	0	9.907562301	0	0	0	0	17.49642717	0	0	0	N1NZA4	 PAN2-PAN3 deadenylation complex subunit PAN3 - PAN3
CENPK1137D_3142	P53296	YGR177C	0	0	0	0	0	0	0	0	0	0	0	0	N1P2F9	 Alcohol O-acetyltransferase 2 - ATF2
CENPK1137D_3876	Q99220	YDR057W	0	22.47791966	11.25933321	0	0	0	0	0	11.38751224	0	0	0	N1P671	 Protein OS-9 homolog - YOS9
CENPK1137D_1988	Q08199	YOL031C	0	0	14.19854694	0	13.89972527	0	0	0	0	16.47732931	0	15.49274115	N1NWR5	 Nucleotide exchange factor SIL1 - SIL1
CENPK1137D_1787	Q06833	YPR091C	0	0	8.156624192	0	7.984960424	0	9.902016844	8.907570509	0	9.465713881	0	0	N1P288	 Uncharacterized PH domain-containing protein YPR091C - YPR091C
CENPK1137D_1192	P26793	YKL113C	0	0	29.33460023	16.8001747	0	0	0	0	15.70077384	0	0	16.93905727	N1P312	 Flap endonuclease 1 - RAD27
CENPK1137D_5374	P38747	YHL013C	0	0	0	20.53356335	0	0	0	0	19.1898501	0	0	39.12146071	N1P1E6	 OTU domain-containing protein 2 - OTU2
CENPK1137D_3365	P40204	YFL017W-A	68.17918921	0	67.54750794	73.10014799	0	0	0	0	0	0	0	0	N1P6P9	 Small nuclear ribonucleoprotein G - SMX2
CENPK1137D_250	Q03653	YMR212C	8.11683984	8.495963091	0	0	7.872393431	0	18.44730738	0	0	0	0	0	N1P5U0	 Protein EFR3 - EFR3
CENPK1137D_3531	P40073	YER118C	0	0	0	0	0	0	0	17.5883917	0	0	0	17.57363802	N1P521	 High osmolarity signaling protein SHO1 - SHO1
CENPK1137D_3754	P25044	YDL230W	0	0	17.51271762	0	17.14414613	0	0	0	0	20.32340468	0	0	N1P606	 Tyrosine-protein phosphatase 1 - PTP1
CENPK1137D_2223	P22276	YOR207C	5.701123721	0	5.648302719	0	0	0	0	6.168318357	0	0	0	6.163144185	N1NX57	 DNA-directed RNA polymerase III subunit RPC2 - RET1
CENPK1137D_4976	P39704	YAL007C	0	0	0	28.47699384	0	0	60.36340437	28.7365106	0	0	0	0	N1P8X3	 Protein ERP2 - ERP2
CENPK1137D_2036	Q12450	YOR016C	0	0	0	29.4858396	0	0	62.50188025	0	0	0	0	0	N1NVQ7	 Protein ERP4 - ERP4
CENPK1137D_2520	P53894	YNL161W	0	8.763848475	8.295197269	0	8.120617101	0	0	0	0	9.626527113	0	9.051302551	N1NXC7	 Serine/threonine-protein kinase CBK1 - CBK1
CENPK1137D_2968	P33307	YGL238W	0	0	0	0	0	7.874210791	0	13.74670438	6.73737408	0	0	7.268735066	N1P9T4	 Importin alpha re-exporter - CSE1
CENPK1137D_3795	Q12389	YDL031W	0	0	6.446089667	0	0	0	0	0	6.519473547	7.480648734	0	0	N1P7U5	 ATP-dependent RNA helicase DBP10 - DBP10
CENPK1137D_2817	P53538	YNL222W	0	0	0	0	0	0	0	56.47543273	0	60.01415166	0	0	N1P584	 RNA polymerase II subunit A C-terminal domain phosphatase SSU72 - SSU72
CENPK1137D_1371	P47125	YJR078W	0	0	0	0	0	0	0	0	0	0	0	0	N1P1M6	" Indoleamine 2,3-dioxygenase - BNA2"
CENPK1137D_4811	P32570	YBR253W	0	0	0	48.27256352	0	0	0	48.71248143	0	0	0	0	N1P8K3	 Mediator of RNA polymerase II transcription subunit 22 - SRB6
CENPK1137D_1497	P47013	YJL134W	0	0	0	0	0	0	0	15.92292781	14.74654552	0	17.08792345	0	N1P3Y6	 Dihydrosphingosine 1-phosphate phosphatase LCB3 - LCB3
CENPK1137D_941	P35724	YKL064W	0	0	6.604711321	7.147641559	12.21775624	0	0	0	0	0	0	7.206729206	N1P0L0	 Manganese resistance protein MNR2 - MNR2
CENPK1137D_4260	Q04080	YDR434W	0	0	0	0	0	13.49193815	13.85654604	12.46495162	0	0	0	0	N1P8W9	 GPI transamidase component GPI17 - GPI17
CENPK1137D_2215	Q12016	YOL129W	0	0	0	0	0	35.88394706	36.8536795	33.15251366	0	0	0	0	N1NWR6	 Vacuolar protein sorting-associated protein 68 - VPS68
CENPK1137D_2234	P38630	YOR217W	0	7.777488732	0	0	0	0	0	15.19131488	7.445389699	0	8.627529012	0	N1NYN6	 Replication factor C subunit 1 - RFC1
CENPK1137D_3725	P39009	YDL101C	0	0	22.37762225	0	11.59313657	0	0	0	22.63237464	0	0	0	N1P7N0	 DNA damage response protein kinase DUN1 - DUN1
CENPK1137D_1603	P48527	YPL097W	0	13.00086805	12.30564009	0	12.04665641	0	0	0	0	0	0	0	N1NW33	" Tyrosine--tRNA ligase, mitochondrial - MSY1"
CENPK1137D_3541	P40079	YER127W	0	0	16.51933362	0	16.17166883	0	0	18.04019966	16.7073938	0	0	18.025067	N1P532	 U3 small nucleolar ribonucleoprotein protein LCP5 - LCP5
CENPK1137D_769	P35207	YLR398C	0	5.377270896	0	0	4.982600751	0	0	0	5.147661246	0	5.964979476	5.553645287	N1NYS9	 Antiviral helicase SKI2 - SKI2
CENPK1137D_2254	Q08634	YOR238W	0	0	0	20.59516244	18.63024694	0	0	20.78285044	19.24741816	22.08509219	0	0	N1NYQ6	 Uncharacterized protein YOR238W - YOR238W
CENPK1137D_714	Q06137	YLR345W	12.03932924	12.60166505	11.92778467	0	0	0	14.4801479	0	0	0	0	0	N1NYN3	" Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W - YLR345W"
CENPK1137D_3301	P53109	YGL160W	0	0	0	0	10.52424746	0	0	0	10.87288818	0	0	0	N1P4D3	 Probable metalloreductase AIM14 - AIM14
CENPK1137D_5204	P38786	YHR062C	37.77319818	0	0	0	0	0	0	21.6279208	20.03005491	0	0	21.60977864	N1P110	 Ribonuclease P/MRP protein subunit RPP1 - RPP1
CENPK1137D_1907	Q08965	YPL217C	0	0	0	0	0	0	0	6.005363759	10.50949843	0	0	6.000326278	N1P2K9	 Ribosome biogenesis protein BMS1 - BMS1
CENPK1137D_2917	P53171	YGL057C	0	21.3247466	20.18439505	0	0	0	24.50354645	22.04268798	0	0	0	0	N1P1X3	" Genetic interactor of prohibitin 7, mitochondrial - GEP7"
CENPK1137D_2868	P22434	YGL248W	0	0	0	17.34280128	0	18.94274369	19.45465485	17.50084983	16.20789102	0	0	0	N1P9P4	" 3,5-cyclic-nucleotide phosphodiesterase 1 - PDE1"
CENPK1137D_2720	P53736	YNR040W	22.62738885	0	22.41774574	0	41.4695722	0	0	0	0	0	0	24.461118	N1NXT1	 Uncharacterized protein YNR040W - YNR040W
CENPK1137D_1065	P33753	YKR056W	0	11.37619454	0	0	0	0	0	0	0	12.49602221	0	11.74933352	N1P845	 tRNA (uracil(54)-C(5))-methyltransferase - TRM2
CENPK1137D_3117	P13856	YGR152C	0	0	0	0	20.75781729	0	0	0	0	24.60720514	24.85046671	0	N1P2D7	 Ras-related protein RSR1 - RSR1
CENPK1137D_4501	P25617	YCR016W	20.17957481	0	0	0	19.57184758	0	0	0	20.22021156	0	0	0	N1P7U1	 Uncharacterized protein YCR016W - YCR016W
CENPK1137D_1566	P19516	YPL132W	0	0	0	20.97302284	18.97205694	0	0	21.16415435	0	0	0	0	N1NVG3	" Cytochrome c oxidase assembly protein COX11, mitochondrial - COX11"
CENPK1137D_32	P40959	YMR004W	0	0	11.88491718	12.8618987	21.98536984	0	0	0	12.02021802	0	0	0	N1P048	 Sorting nexin MVP1 - MVP1
CENPK1137D_347	P40416	YMR301C	0	0	0	0	8.83105316	0	0	0	17.24017503	10.46870843	0	9.84316007	N1P0R9	" Iron-sulfur clusters transporter ATM1, mitochondrial - ATM1"
CENPK1137D_3509	P25454	YER095W	0	15.72222953	14.8814754	0	0	0	0	0	0	0	17.4405899	0	N1P589	 DNA repair protein RAD51 - RAD51
CENPK1137D_4240	Q04031	YDR412W	0	25.6205086	0	0	0	0	0	26.48307563	0	0	0	0	N1P8V2	 Ribosomal RNA-processing protein 17 - RRP17
CENPK1137D_705	Q12373	YLL022C	0	0	29.12467284	0	0	0	0	0	0	17.88663621	0	0	N1P764	 HAT1-interacting factor 1 - HIF1
CENPK1137D_4027	Q03956	YDR202C	0	0	16.77840763	0	0	0	0	0	16.96941718	0	0	18.30775555	N1P4Y3	 Regulator of V-ATPase in vacuolar membrane protein 2 - RAV2
CENPK1137D_2433	Q12252	YOL084W	0	0	0	0	0	0	14.84195114	0	12.36499585	0	0	0	N1NXM8	 Phosphate metabolism protein 7 - PHM7
CENPK1137D_3738	Q07508	YDL087C	0	23.26738374	22.02314869	0	0	0	0	0	22.27386566	0	0	0	N1PA96	 Protein LUC7 - LUC7
CENPK1137D_46	Q03735	YML117W	0	6.03984332	5.71685966	0	0	6.757562816	0	6.243187049	0	0	0	0	N1NYL6	 RNA-binding protein NAB6 - NAB6
CENPK1137D_162	Q04223	YMR130W	0	0	0	0	18.85667311	0	0	21.03543867	19.48134523	0	0	0	N1P0D1	 Uncharacterized protein YMR130W - YMR130W
CENPK1137D_1942	Q08925	YPL184C	10.16537716	0	0	10.89908201	0	0	0	0	0	0	11.80310239	0	N1P2N7	 RNA-binding protein MRN1 - MRN1
CENPK1137D_88	P50110	YMR060C	0	0	0	0	0	21.16525178	21.73722429	19.55418387	0	0	0	0	N1NY88	 Sorting assembly machinery 37 kDa subunit - SAM37
CENPK1137D_4191	Q06344	YDR365C	0	0	9.835370842	10.64387253	0	0	0	0	9.947339139	0	0	10.73186258	N1P717	 Pre-rRNA-processing protein ESF1 - ESF1
CENPK1137D_3813	Q12489	YDL012C	0	0	0	102.118307	48.88568384	0	0	0	0	0	0	0	N1PAB1	 Cysteine-rich and transmembrane domain-containing protein YDL012C - YDL012C
CENPK1137D_1886	Q06592	YPR193C	0	0	0	0	34.58210547	0	42.88469482	38.57784216	0	0	0	38.5454819	N1NVM7	 Histone acetyltransferase HPA2 - HPA2
CENPK1137D_3558	P40088	YER145C	0	0	0	0	0	0	0	0	0	32.33677936	0	16.09025422	N1PA60	 Plasma membrane iron permease - FTR1
CENPK1137D_19	P36533	YML009C	0	77.88970347	73.72451239	0	0	0	0	0	74.56381049	0	0	80.44448438	N1NX44	" 54S ribosomal protein L39, mitochondrial - MRPL39"
CENPK1137D_5244	P38811	YHR099W	0	0	0	2.066463073	0	0	0	2.08529518	0	0	0	2.083545972	N1P137	 Transcription-associated protein 1 - TRA1
CENPK1137D_2772	P39104	YNL267W	0	0	0	0	11.19312807	0	0	6.607887986	0	0	0	0	N1P500	 Phosphatidylinositol 4-kinase PIK1 - PIK1
CENPK1137D_2618	P41814	YNL062C	12.754314	0	0	0	0	0	15.3400866	0	0	0	0	0	N1NY04	 tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 - GCD10
CENPK1137D_2494	P42841	YNL317W	0	0	12.96011294	14.02547929	12.68735526	0	0	0	0	0	0	0	N1NZ89	 Polyadenylation factor subunit 2 - PFS2
CENPK1137D_1172	P36000	YKL135C	0	0	0	0	0	0	0	9.402004688	0	0	0	9.394118003	N1P2Z6	 AP-1 complex subunit beta-1 - APL2
CENPK1137D_902	P34247	YKL099C	0	0	22.91122539	0	0	27.082009	0	0	23.17205245	0	0	0	N1P278	 U3 small nucleolar RNA-associated protein 11 - UTP11
CENPK1137D_731	P23561	YLR362W	0	10.13932092	0	10.38603191	0	0	0	10.48068198	0	0	0	0	N1P031	 Serine/threonine-protein kinase STE11 - STE11
CENPK1137D_1039	P36123	YKR028W	0	0	11.76867385	0	0	0	0	0	0	0	0	6.795737412	N1NZG5	 SIT4-associating protein SAP190 - SAP190
CENPK1137D_4093	P04803	YDR268W	15.78305555	0	0	0	15.30773371	0	0	17.07644247	0	0	0	0	N1PAG7	" Tryptophan--tRNA ligase, mitochondrial - MSW1"
CENPK1137D_4632	P38110	YBL088C	0	0	0	2.709735424	0	0	0	0	0	2.905767644	2.934493441	2.732136084	N1P6K4	|reversed Serine/threonine-protein kinase TEL1 - TEL1
CENPK1137D_2449	Q08229	YOL070C	0	0	0	0	0	0	0	0	0	0	0	13.20567868	N1NZ52	 Protein NBA1 - NBA1
CENPK1137D_2821			0	0	0	0	0	0	33.07636542	0	0	0	0	0	I8R771	 Ada2p  
CENPK1137D_3717	P06242	YDL108W	0	0	0	0	0	0	23.10305991	0	0	22.08509219	22.30342068	20.76541715	N1P423	 Serine/threonine-protein kinase KIN28 - KIN28
CENPK1137D_14	P49957	YML014W	0	0	20.71514007	22.41799662	0	0	0	0	0	0	24.27744917	0	N1NX41	 tRNA (carboxymethyluridine(34)-5-O)-methyltransferase - TRM9
CENPK1137D_1082	P36152	YKR071C	0	0	0	0	0	0	20.52988443	18.46809554	0	0	0	0	N1P2S1	 Fe-S cluster assembly protein DRE2 - DRE2
CENPK1137D_463	Q08023	YLR077W	0	0	0	0	0	0	0	21.73007719	0	0	0	11.49003934	N1NZ62	" Protein FMP25, mitochondrial - FMP25"
CENPK1137D_667	P39742	YLR292C	0	0	0	0	0	34.34466689	0	0	0	0	0	31.70378482	N1P1I4	 Translocation protein SEC72 - SEC72
CENPK1137D_2178	Q12412	YOR161C	0	0	0	0	0	0	0	0	0	36.00917548	13.26297491	0	N1NX20	 Protein PNS1 - PNS1
CENPK1137D_3572	P32317	YEL052W	0	0	0	0	11.67675331	14.09913115	0	0	0	0	0	0	N1P3N7	 Protein AFG1 - AFG1
CENPK1137D_2570	P53929	YNL108C	0	22.55434124	0	0	0	25.23449196	0	0	0	24.77450153	25.01941695	0	N1NXF9	 Uncharacterized protein YNL108C - YNL108C
CENPK1137D_2134	P04051	YOR116C	0	4.789318112	4.533206917	0	0	0	0	0	0	5.260759676	0	0	N1NYF1	 DNA-directed RNA polymerase III subunit RPC1 - RPO31
CENPK1137D_789	Q06698	YLR419W	4.64873363	0	4.60566304	0	4.508732563	0	0	0	0	0	0	0	N1NYU2	 Putative ATP-dependent RNA helicase YLR419W - YLR419W
CENPK1137D_5199	P23285	YHR057C	0	0	0	0	0	0	63.0614906	30.02095744	27.80301592	0	0	0	N1P106	 Peptidyl-prolyl cis-trans isomerase B - CPR2
CENPK1137D_2484	Q01722	YNL199C	0	0	0	0	0	0	0	0	0	0	0	0	N1NZ81	 Glycolytic genes transcriptional activator GCR2 - GCR2
CENPK1137D_1382	P47135	YJR091C	0	0	0	0	5.798733757	7.001698641	0	0	0	6.874067209	6.942022766	0	N1P3K6	 Protein JSN1 - JSN1
CENPK1137D_400	Q04969	YML055W	31.5884831	0	0	0	0	0	0	0	0	0	0	0	N1P686	 Signal peptidase complex subunit SPC2 - SPC2
CENPK1137D_3859	P13587	YDR040C	0	0	0	6.410321025	0	0	0	0	0	0	6.942022766	12.21322952	N1P6F5	 Sodium transport ATPase 1 - ENA1
CENPK1137D_2374	Q02516	YOR358W	0	0	0	25.54612668	0	0	0	25.77893384	0	0	0	0	N1NZ05	 Transcriptional activator HAP5 - HAP5
CENPK1137D_883	Q12078	YLR034C	0	0	0	0	0	0	0	13.93336945	0	0	0	13.92168172	N1P036	 Iron transporter SMF3 - SMF3
CENPK1137D_2979	P06774	YGL237C	0	0	0	0	0	47.36169444	0	0	21.44546933	0	0	0	N1P3R8	 Transcriptional activator HAP2 - HAP2
CENPK1137D_4515	Q9URQ5	YCR020W-B	0	0	0	0	0	0	0	72.89760046	0	0	0	0	N1P9A3	 High temperature lethal protein 1 - HTL1
CENPK1137D_1356	P32529	YJR063W	0	0	0	0	0	0	0	0	0	0	0	0	N1P1L1	 DNA-directed RNA polymerase I subunit RPA12 - RPA12
CENPK1137D_4142	P54860	YDL190C	0	0	0	7.202251435	6.515108738	0	0	0	0	0	0	13.72205066	N1P586	 E4 ubiquitin-protein ligase UFD2 - UFD2
CENPK1137D_4299	Q03337	YDR472W	0	0	0	0	0	0	0	0	0	23.72765907	0	22.30983391	N1P7L0	 Trafficking protein particle complex subunit 31 - TRS31
CENPK1137D_1858	P10663	YPR166C	0	49.37852532	0	0	0	0	56.73919655	0	0	54.23915237	0	0	N1NWJ9	" 37S ribosomal protein MRP2, mitochondrial - MRP2"
CENPK1137D_3938	Q04600	YDR117C	0	0	10.83781559	11.72872172	0	0	0	11.835608	0	0	0	11.82567994	N1PAD6	 Translation machinery-associated protein 64 - TMA64
CENPK1137D_3080	P53265	YGR111W	0	15.72222953	0	0	14.56828086	17.59051486	0	0	0	0	17.4405899	0	N1P5V9	 Uncharacterized protein YGR111W - YGR111W
CENPK1137D_1500	P47014	YJL132W	8.434247292	8.828196084	0	9.043004652	0	0	0	0	8.451231812	0	0	0	N1P933	 Uncharacterized protein YJL132W - YJL132W
CENPK1137D_3763	Q07395	YDL063C	0	10.51406878	0	0	9.742378248	0	12.08136151	0	0	0	0	0	N1PAA1	 Synchronized import protein 1 - SYO1
CENPK1137D_590	P53378	YLR212C	0	0	0	13.80753848	0	0	15.48889889	13.93336945	12.90397528	0	0	0	N1P6V4	 Tubulin gamma chain - TUB4
CENPK1137D_578	Q05778	YLR199C	0	22.10378264	0	22.64161414	38.70223769	0	0	0	0	0	0	0	N1NZE2	 Proteasome chaperone 1 - PBA1
CENPK1137D_2423	P40339	YOL094C	0	0	0	0	0	0	0	37.36994388	34.60906091	0	0	0	N1NXM2	 Replication factor C subunit 4 - RFC4
CENPK1137D_5437	P34162	YHR041C	0	0	0	0	0	0	0	0	0	0	0	29.33943753	N1P568	 Mediator of RNA polymerase II transcription subunit 20 - SRB2
CENPK1137D_5323	P38862	YHR171W	0	0	0	0	9.60030977	0	0	0	0	0	0	0	N1P2G5	 Ubiquitin-like modifier-activating enzyme ATG7 - ATG7
CENPK1137D_2557	P53920	YNL123W	0	0	12.15824779	0	0	0	0	0	0	0	0	13.26646922	N1P4C0	 Pro-apoptotic serine protease NMA111 - NMA111
CENPK1137D_1439	P47173	YJR142W	17.34404236	0	17.18334954	18.59588062	16.82170991	0	0	0	0	0	0	0	N1P0B7	 Uncharacterized protein YJR142W - YJR142W
CENPK1137D_181	P40219	YMR148W	0	0	37.0748586	0	68.58310124	0	0	40.48818596	0	0	0	0	N1NYV1	 Outer spore wall protein 5 - OSW5
CENPK1137D_2706	P53729	YNR029C	0	27.86003808	13.95527063	0	0	0	0	0	14.11414088	0	0	0	N1NWT7	 Uncharacterized protein YNR029C - YNR029C
CENPK1137D_2128	Q12415	YOR110W	0	14.55688545	13.77844867	14.91108507	0	0	0	0	13.93530594	0	0	0	N1NWY5	 Transcription factor tau 55 kDa subunit - TFC7
CENPK1137D_3293	P32579	YGL169W	0	0	14.32354039	0	26.49646843	0	0	0	0	0	0	0	N1PA07	 Threonylcarbamoyl-AMP synthase - SUA5
CENPK1137D_2376	P06776	YOR360C	11.68161508	0	0	12.5247572	11.32981205	0	0	0	11.70513901	0	0	0	N1NW97	" 3,5-cyclic-nucleotide phosphodiesterase 2 - PDE2"
CENPK1137D_3229	P53323	YGR262C	0	0	41.61546121	0	0	0	0	0	0	0	0	0	N1P4G6	 EKC/KEOPS complex subunit BUD32 - BUD32
CENPK1137D_2866	P53139	YGL108C	0	0	0	0	0	0	0	0	39.45961038	0	0	0	N1P343	 Uncharacterized protein YGL108C - YGL108C
CENPK1137D_3101	P53077	YGL226W	0	46.4219044	0	0	43.01472256	0	0	0	0	0	51.49558435	0	N1P3R6	" Maintenance of telomere capping protein 3, mitochondrial - MTC3"
CENPK1137D_993	P34241	YKL014C	0	0	0	0	0	0	4.625949128	4.161371231	0	4.422120419	0	0	N1P0D2	|reversed Nucleolar pre-ribosomal-associated protein 1 - URB1
CENPK1137D_421	P32500	YML031W	0	0	0	0	0	0	0	0	0	0	0	0	N1NZE1	 Nucleoporin NDC1 - NDC1
CENPK1137D_784	Q06689	YLR413W	0	0	0	0	0	0	0	0	0	0	0	0	N1NYT7	 Cell membrane protein YLR413W - YLR413W
CENPK1137D_867	Q07953	YLR022C	0	0	22.91122539	24.79460779	0	0	0	0	23.17205245	0	0	0	N1P236	 Ribosome maturation protein SDO1 - SDO1
CENPK1137D_767	P20795	YLR396C	0	0	0	9.749484765	0	10.64891352	0	0	9.111479974	0	0	0	N1P1U4	 Vacuolar protein sorting-associated protein 33 - VPS33
CENPK1137D_3735	P22007	YDL090C	0	0	13.8958054	15.03808892	0	16.42541245	0	0	0	0	0	0	N1P7N9	 Protein farnesyltransferase subunit beta - RAM1
CENPK1137D_1162	P35718	YKL144C	0	0	0	0	26.09458055	0	0	0	0	0	0	29.08522106	N1P2Y7	 DNA-directed RNA polymerase III subunit RPC8 - RPC25
CENPK1137D_5096	P32459	YIR032C	0	30.40774983	0	0	0	0	34.94051884	31.43148917	0	0	0	0	N1P2C3	 Ureidoglycolate lyase - DAL3
CENPK1137D_1168	Q03957	YKL139W	0	0	0	0	0	13.63263352	0	0	0	0	0	0	N1P0Q5	 CTD kinase subunit alpha - CTK1
CENPK1137D_1430	P47166	YJR134C	0	0	0	0	8.635905818	0	0	0	0	0	0	9.625647336	N1P8X6	 Protein SGM1 - SGM1
CENPK1137D_4541 CENPK1137D_4857	P38156	YBR298C	0	0	0	0	0	0	0	0	0	0	0	0	N1P7X0	 Maltose permease MAL31 - MAL31
CENPK1137D_1018	Q02206	YKR008W	0	0	9.878705584	0	0	0	0	0	0	0	0	10.77914728	N1P0F9	 Chromatin structure-remodeling complex subunit RSC4 - RSC4
CENPK1137D_2155	Q12242	YOR138C	0	0	0	0	9.060369093	0	0	0	0	0	0	10.09875738	N1NWM7	 UBA domain-containing protein RUP1 - RUP1
CENPK1137D_4335	Q12263	YDR507C	0	0	5.680081013	0	5.560538407	0	0	0	5.744744461	0	0	0	N1P926	 Serine/threonine-protein kinase GIN4 - GIN4
CENPK1137D_2199	Q12446	YOR181W	0	0	0	0	18.06202181	0	0	0	0	0	0	0	N1NYK6	 Proline-rich protein LAS17 - LAS17
CENPK1137D_4674	Q8TGU7	YBR126W-A	0	0	0	0	0	0	0	0	0	0	88.73299734	82.61413043	N1P8G9	 Uncharacterized protein YBR126W-A - YBR126W-A
CENPK1137D_1589	Q02979	YPL110C	0	5.635075312	5.333736825	0	0	0	0	0	0	0	0	5.819905684	N1NX43	 Glycerophosphocholine phosphodiesterase GDE1 - GDE1
CENPK1137D_942	P35725	YKL063C	0	0	0	35.91118829	32.48502204	0	0	36.23845442	0	0	0	0	N1P2C5	 Uncharacterized protein YKL063C - YKL063C
CENPK1137D_4508	P25371	YCR011C	0	0	0	0	0	13.716131	0	6.706139426	0	0	0	0	N1PAQ0	 Probable ATP-dependent permease - ADP1
CENPK1137D_1749	P08425	YPR047W	0	0	0	0	0	0	15.45889558	0	0	0	0	0	N1NXJ5	" Phenylalanine--tRNA ligase, mitochondrial - MSF1"
CENPK1137D_2434	Q12292	YOL083W	0	0	0	15.67361137	14.17824458	17.11956437	0	0	0	0	0	0	N1NZ43	 Autophagy-related protein 34 - ATG34
CENPK1137D_3038	P48412	YGR072W	0	0	0	0	0	0	0	16.75207587	0	0	0	0	N1P9V6	 Nonsense-mediated mRNA decay protein 3 - UPF3
CENPK1137D_4641	P38255	YBR095C	14.05569796	0	0	0	0	0	0	0	0	0	0	0	N1P848	 Transcriptional regulatory protein RXT2 - RXT2
CENPK1137D_3023	P53072	YGL232W	0	21.18921865	20.05611453	0	0	0	0	0	0	0	0	0	N1P9V3	 tRNA acetyltransferase TAN1 - TAN1
CENPK1137D_4874	P38191	YBL049W	0	0	39.53427336	0	0	46.73113414	0	0	0	0	46.33284202	0	N1P8Z1	 Protein yippee-like MOH1 - MOH1
CENPK1137D_1373	P39543	YJL192C	0	0	0	26.3468594	0	0	29.55514786	0	0	0	0	26.56466187	N1P157	 Protein SOP4 - SOP4
CENPK1137D_3988	P89102	YDR166C	0	0	6.592220507	7.134123957	0	0	0	0	0	0	0	0	N1PAE6	 Exocyst complex component SEC5 - SEC5
CENPK1137D_483	P13186	YLR096W	5.710249827	0	0	0	5.538280182	0	0	0	0	0	0	0	N1NZ79	 Serine/threonine-protein kinase KIN2 - KIN2
